"ntree","mtry","nodesize","RMSE","MAE"
280,95,1,4.87701594156022,3.73555900621118
290,95,1,4.98004294053811,3.72668665667166
300,95,1,5.08490595773745,3.89420289855072
10,105,1,5.14979948955381,4.00434782608696
20,105,1,5.28056321106821,3.94782608695652
30,105,1,5.30979861695874,4.26521739130435
40,105,1,5.30954841279615,4.00652173913044
50,105,1,5.29560769596514,3.92608695652174
60,105,1,5.17134664153898,3.84927536231884
70,105,1,5.13307299108969,4.02173913043478
80,105,1,5.08763753686539,3.86032608695652
90,105,1,5.22261073690986,4.04251207729469
100,105,1,5.18509947076612,3.87782608695652
110,105,1,5.02108990892593,3.82885375494071
120,105,1,5.04982362058654,3.92391304347826
130,105,1,5.07728462278071,3.76421404682274
140,105,1,5.00755108604252,3.76024844720497
150,105,1,4.99411653848806,3.76260869565217
160,105,1,5.12932148131658,3.97282608695652
170,105,1,5.0420178236511,3.85831202046036
180,105,1,4.94739124042995,3.73623188405797
190,105,1,5.04062611172635,3.77551487414188
200,105,1,5.01864523551924,3.73130434782609
210,105,1,5.12391150313748,3.87867494824017
220,105,1,5.05087333198313,3.92944664031621
230,105,1,4.94395598159254,3.73534971644612
240,105,1,4.87617035065915,3.73858695652174
250,105,1,5.050874052642,3.79182608695652
260,105,1,5.07699839054303,3.83160535117057
270,105,1,5.06262946432973,3.8487922705314
280,105,1,5.06212234451899,3.88680124223603
290,105,1,5.07529080409288,3.85232383808096
300,105,1,5.03228566695259,3.83492753623188
10,115,1,5.03146620518443,4
20,115,1,5.20455486130638,3.80434782608696
30,115,1,5.38003106863863,4.17391304347826
40,115,1,5.28630048579221,4.03369565217391
50,115,1,5.05390077499334,3.78086956521739
60,115,1,4.97426711519731,3.70869565217391
70,115,1,5.16618501537955,3.99068322981366
80,115,1,5.1080997860176,3.9125
90,115,1,5.15597772301173,3.96183574879227
100,115,1,5.12254182829274,3.89478260869565
110,115,1,5.02232350424017,3.82173913043478
120,115,1,4.94533492904034,3.79673913043478
130,115,1,5.07662789250306,3.79765886287625
140,115,1,5.03894020279532,3.88944099378882
150,115,1,5.08740283768154,3.97188405797101
160,115,1,4.98592260797512,3.70298913043478
170,115,1,5.06358204200678,3.84526854219949
180,115,1,5.06811070404221,3.81980676328502
190,115,1,4.99912301112952,3.83684210526316
200,115,1,5.07196728833231,3.8795652173913
210,115,1,4.9527336034658,3.76459627329193
220,115,1,5.10768911958162,3.89505928853755
230,115,1,5.17089410104525,3.89035916824197
240,115,1,5.08425886976961,3.93278985507246
250,115,1,5.05728141439132,3.83878260869565
260,115,1,5.06542385003965,3.82123745819398
270,115,1,5.08691107461377,3.83365539452496
280,115,1,5.07621389794704,3.85605590062112
290,115,1,5.0754571941062,3.871964017991
300,115,1,5.00313920777417,3.83594202898551
10,125,1,5.6310860795039,4.19565217391304
20,125,1,5.08516597993401,3.56521739130435
30,125,1,5.26926188122652,4.1768115942029
40,125,1,5.16602614075428,3.87826086956522
50,125,1,5.1052368679877,3.84347826086956
60,125,1,4.93767679925621,3.70869565217391
70,125,1,5.08057525266177,3.79503105590062
80,125,1,5.24623117829237,3.98423913043478
90,125,1,4.97973456190505,3.78743961352657
100,125,1,5.1755701219244,4.01695652173913
110,125,1,4.8894351041609,3.7296442687747
120,125,1,5.13781859855823,3.9304347826087
130,125,1,5.03848834530386,3.80468227424749
140,125,1,5.02660093379697,3.8888198757764
150,125,1,5.09021814590955,3.89130434782609
160,125,1,4.95891030774074,3.73260869565217
170,125,1,5.01764271129539,3.8
180,125,1,5.07648254075406,3.8731884057971
190,125,1,5.02700871018971,3.82356979405034
200,125,1,4.99628492416898,3.79347826086956
210,125,1,4.99393825592122,3.84285714285714
220,125,1,5.10383417131603,3.8498023715415
230,125,1,5.06479954790175,3.81304347826087
240,125,1,5.14284157294821,3.9304347826087
250,125,1,5.081071780125,3.81130434782609
260,125,1,5.19669361398407,3.97876254180602
270,125,1,4.96339640475133,3.7610305958132
280,125,1,5.0915795201254,3.89052795031056
290,125,1,5.11504113016946,3.89955022488756
300,125,1,5.14296137364663,3.92478260869565
10,135,1,5.49185167157751,4.13478260869565
20,135,1,4.77929183402548,3.64130434782609
30,135,1,4.95378155461272,3.67101449275362
40,135,1,5.12073258176143,3.87826086956522
50,135,1,4.8630925927045,3.64869565217391
60,135,1,5.12115296876285,3.73188405797102
70,135,1,4.98189534993746,3.72236024844721
80,135,1,5.12169697378753,3.94891304347826
90,135,1,5.06924938411042,3.88454106280193
100,135,1,5.16424160011398,3.88260869565217
110,135,1,5.07757818409472,3.81699604743083
120,135,1,5.08314296388606,3.87644927536232
130,135,1,4.97456483960683,3.73344481605351
140,135,1,5.05922159613796,3.79254658385093
150,135,1,4.9026265266593,3.7231884057971
160,135,1,5.14772780578966,3.86711956521739
170,135,1,5.03898477217643,3.79386189258312
180,135,1,5.12280679804244,3.81859903381643
190,135,1,5.04039565327597,3.76201372997712
200,135,1,5.05314527536197,3.78891304347826
210,135,1,5.14861670434438,3.94865424430642
220,135,1,4.95319985716395,3.7800395256917
230,135,1,4.99643046743985,3.82551984877127
240,135,1,5.1488662364186,3.88713768115942
250,135,1,5.06204303144234,3.82052173913044
260,135,1,5.18022643791098,3.95033444816054
270,135,1,5.05355967987545,3.81433172302737
280,135,1,5.01856215068989,3.79689440993789
290,135,1,4.97083038666361,3.7928035982009
300,135,1,5.02500914508745,3.75449275362319
10,5,6,5.31478414947922,4.32557971014493
20,5,6,5.32012413986051,4.15047101449275
30,5,6,4.9706734356812,4.10968599033816
40,5,6,4.80624424482798,3.94438405797102
50,5,6,5.14624330080799,4.1178115942029
60,5,6,5.07205360953878,3.97666666666666
70,5,6,4.91107382635116,3.86048654244307
80,5,6,4.80570696967802,3.92811594202899
90,5,6,5.04117337062561,3.86882447665057
100,5,6,4.73806631938178,3.74408695652174
110,5,6,4.81112234954246,3.81880764163373
120,5,6,4.73730451967689,3.82457125603865
130,5,6,4.92425237050238,3.89219620958751
140,5,6,4.73949662142665,3.75316252587994
150,5,6,5.02191779366762,4.09144927536233
160,5,6,4.98061938560445,3.97333333333334
170,5,6,4.863619405492,3.83968456947996
180,5,6,4.83847972107071,3.85035426731079
190,5,6,4.94412869666556,3.98213577421816
200,5,6,4.82718866488569,3.85977536231884
210,5,6,5.06500089155041,4.02926501035197
220,5,6,4.92004749592005,3.81854743083004
230,5,6,4.91715341509669,3.90200693131694
240,5,6,4.99097107977757,4.0033695652174
250,5,6,4.82825877292814,3.85701449275363
260,5,6,4.88115105002613,3.87354236343366
270,5,6,4.83173143693724,3.82700483091788
280,5,6,4.7965048661537,3.8531469979296
290,5,6,4.85144654185281,3.8083508245877
300,5,6,4.87608720860438,3.91370048309179
10,15,6,4.45103330292733,3.71659420289855
20,15,6,5.00761624035109,3.76608695652174
30,15,6,5.10070823153328,3.98224637681159
40,15,6,5.11712857873479,3.94086956521739
50,15,6,4.85794851186809,3.73595652173913
60,15,6,4.83742532789974,3.63012077294686
70,15,6,4.90681413351331,3.85611801242236
80,15,6,5.06865951981618,3.85087862318841
90,15,6,4.95443488275456,3.77054750402577
100,15,6,4.84683996747261,3.73299275362319
110,15,6,4.91839517202429,3.79596179183136
120,15,6,5.02963992134217,3.8903925120773
130,15,6,4.91626582765153,3.83040133779264
140,15,6,4.82845379340773,3.81121635610767
150,15,6,4.87939212174263,3.77042028985506
160,15,6,4.86811292991013,3.71918931159421
170,15,6,4.94057355512915,3.83238704177323
180,15,6,4.85230433536988,3.74279790660225
