"ntree","mtry","nodesize","RMSE","MAE"
40,75,1,2.99143121503499,2.17857142857143
50,75,1,2.88497090849408,2.10428571428571
60,75,1,2.81470768732374,2.03333333333333
70,75,1,2.93528101475285,2.19081632653061
80,75,1,2.75178919069031,1.99821428571429
90,75,1,2.78576629083642,2.06031746031746
100,75,1,2.76350321150528,1.99214285714286
110,75,1,2.80989775324783,2.04415584415584
120,75,1,2.83615056017836,2.10357142857143
130,75,1,2.89331727762048,2.12637362637363
140,75,1,2.83346502580818,2.05051020408163
150,75,1,2.82845967391867,2.04190476190476
160,75,1,2.84530324535641,2.08348214285714
170,75,1,2.88082921481014,2.09621848739496
180,75,1,2.79344233980587,2.11666666666666
190,75,1,2.96845004785071,2.25601503759398
200,75,1,2.82270513616181,2.05928571428572
210,75,1,2.82819032454037,2.06768707482993
220,75,1,2.91303405651286,2.16493506493507
230,75,1,2.79202308813084,2.03478260869565
240,75,1,2.89417497050898,2.05922619047619
250,75,1,2.90591239667387,2.13657142857143
260,75,1,2.8122475466673,2.11043956043956
270,75,1,2.9463063561729,2.14814814814815
280,75,1,2.83522524441867,2.05102040816327
290,75,1,2.91235266229155,2.11108374384237
300,75,1,2.8893618507833,2.14547619047619
10,85,1,2.38716807715155,1.75714285714286
20,85,1,2.77485520857782,2.04642857142857
30,85,1,2.91053096121489,2.1452380952381
40,85,1,2.82333231433051,2.05892857142857
50,85,1,2.95938700216302,2.15571428571429
60,85,1,2.97238947756669,2.22738095238095
70,85,1,2.94456558295162,2.15102040816326
80,85,1,2.98490061751285,2.23839285714286
90,85,1,2.90048344811761,2.05873015873016
100,85,1,2.86089022109253,2.11214285714286
110,85,1,2.87513564178765,2.11753246753247
120,85,1,2.80518581564884,2.07738095238095
130,85,1,2.86649104680031,2.0978021978022
140,85,1,2.75409977990407,2.03775510204081
150,85,1,2.88559861468628,2.15142857142857
160,85,1,2.86419943315006,2.10803571428571
170,85,1,2.83029476604102,2.08235294117647
180,85,1,2.80495318065721,2.07261904761905
190,85,1,3.02499055652014,2.20338345864662
200,85,1,2.82503255354189,2.04607142857143
210,85,1,2.90647741246024,2.14795918367347
220,85,1,2.90979394913906,2.12077922077922
230,85,1,2.92591644404572,2.08354037267081
240,85,1,2.88011148442181,2.14166666666667
250,85,1,2.92806791490322,2.20342857142857
260,85,1,2.84201027455501,2.12582417582417
270,85,1,2.86268796122031,2.10978835978836
280,85,1,2.86204394689108,2.11479591836735
290,85,1,2.97879901765222,2.20615763546798
300,85,1,2.84649743000896,2.07809523809524
10,95,1,2.85156598581,2.02857142857143
20,95,1,2.74063339915638,1.92142857142857
30,95,1,2.79673846323642,2.04761904761905
40,95,1,2.96169745006378,2.2375
50,95,1,2.78338950613405,2.04
60,95,1,2.72491808526946,2.03928571428572
70,95,1,2.92751100761525,2.20204081632653
80,95,1,2.72554876518997,1.9875
90,95,1,2.93763513329461,2.15873015873016
100,95,1,2.91546369749798,2.11571428571429
110,95,1,2.93970900261758,2.21298701298701
120,95,1,2.87935487979678,2.04880952380952
130,95,1,2.78945757125696,2.06813186813187
140,95,1,2.8243836242874,2.05612244897959
150,95,1,2.86968335181471,2.13571428571429
160,95,1,2.79898488853548,2.03973214285714
170,95,1,2.82582321043072,2.06932773109244
180,95,1,2.80379325446022,2.05555555555555
190,95,1,2.82937800534167,2.09210526315789
200,95,1,2.84105677018756,2.15928571428572
210,95,1,2.90997302164788,2.11768707482993
220,95,1,2.90713306682733,2.16168831168831
230,95,1,2.83467305355501,2.07577639751553
240,95,1,2.84368731397855,2.10535714285714
250,95,1,2.86765389423878,2.066
260,95,1,2.88849665625921,2.10054945054945
270,95,1,2.84939098800911,2.11931216931217
280,95,1,2.84841875985377,2.0780612244898
290,95,1,2.86139228750618,2.11822660098522
300,95,1,2.90921919923652,2.20357142857143
10,105,1,2.64102252924885,1.99285714285714
20,105,1,2.77938842193746,1.97857142857143
30,105,1,2.60431571002064,1.87380952380952
40,105,1,3.080062615319,2.20714285714286
50,105,1,2.96790450366199,2.18285714285714
60,105,1,2.97518840273117,2.12619047619048
70,105,1,3.12237061392924,2.38265306122449
80,105,1,2.90936564944024,2.16339285714286
90,105,1,2.88835770452292,2.14444444444444
100,105,1,2.75772421702078,2.06285714285714
110,105,1,2.77012012833085,2
120,105,1,2.93693214707251,2.18154761904762
130,105,1,2.86846541363979,2.08516483516483
140,105,1,2.92114788332741,2.06938775510204
150,105,1,2.86711901193017,2.09
160,105,1,2.84794676587362,2.09955357142857
170,105,1,2.93222208350756,2.17352941176471
180,105,1,2.86310032559581,2.04722222222222
190,105,1,2.88305846592233,2.1781954887218
200,105,1,2.91062585317022,2.11571428571429
210,105,1,2.87944189333697,2.12789115646259
220,105,1,2.85993731406439,2.12727272727273
230,105,1,2.86074779328902,2.12173913043478
240,105,1,2.85488716140675,2.09434523809524
250,105,1,2.83541440659789,2.13142857142857
260,105,1,2.86316105922399,2.05631868131868
270,105,1,2.8650818322599,2.08280423280423
280,105,1,2.89830096881447,2.14668367346939
290,105,1,2.87243316039101,2.13423645320197
300,105,1,2.95824969700688,2.20333333333333
10,115,1,3.14199663544423,2.39285714285714
20,115,1,2.95734557621237,2.16785714285714
30,115,1,2.71581201864837,1.99285714285714
40,115,1,2.9891395680267,2.28035714285714
50,115,1,2.8659079837686,2.17714285714286
60,115,1,2.98575320852582,2.24285714285714
70,115,1,2.83065270780197,2.09387755102041
80,115,1,2.71745145507961,1.96875
90,115,1,2.72317443663561,1.95873015873016
100,115,1,2.96070093052304,2.22357142857143
110,115,1,2.87109932501828,2.12077922077922
120,115,1,2.92005670335246,2.14226190476191
130,115,1,2.8167684102995,2.02417582417582
140,115,1,2.91764762068417,2.14795918367347
150,115,1,2.87228077064148,2.07095238095238
160,115,1,2.78959522473371,1.99196428571429
170,115,1,2.81771942504569,2.11134453781513
180,115,1,2.84460603769664,2.03055555555556
190,115,1,2.79122657366191,2.00225563909774
200,115,1,2.80732873793882,2.03678571428571
210,115,1,2.89164989786855,2.0843537414966
220,115,1,2.86917393876863,2.13149350649351
230,115,1,2.86767182971263,2.12080745341615
240,115,1,2.86731914812813,2.11934523809524
250,115,1,2.86025773064496,2.13828571428571
260,115,1,2.81773981233936,2.04615384615385
270,115,1,2.86241139268827,2.10396825396826
280,115,1,2.86419140131764,2.09107142857143
290,115,1,2.89343853928182,2.09334975369458
300,115,1,2.88780509279422,2.11833333333333
10,125,1,3.19038734773247,2.38571428571429
20,125,1,2.90403045045035,2.01071428571429
30,125,1,2.80639858464064,2.14761904761905
40,125,1,2.79123308644354,2.05714285714286
50,125,1,2.84973181695601,2.15428571428571
60,125,1,2.81972572683996,2.05833333333333
70,125,1,2.80600667664704,2.03469387755102
80,125,1,2.90966293457802,2.09285714285714
90,125,1,2.84427702880336,2.16031746031746
100,125,1,2.9672510125415,2.085
110,125,1,2.73672280509452,2.0474025974026
120,125,1,2.87907234012668,2.13690476190476
130,125,1,2.79537112856369,2.07692307692308
140,125,1,2.89312042137806,2.1530612244898
150,125,1,2.87938099608838,2.10428571428572
160,125,1,2.83794442712125,2.08571428571429
170,125,1,2.80290083475514,2.10252100840336
180,125,1,2.83927248674167,2.09603174603175
190,125,1,2.82363603515792,2.09774436090226
200,125,1,2.87916871683477,2.14964285714286
210,125,1,2.87550082960448,2.11122448979592
220,125,1,2.87059631427475,2.08603896103896
230,125,1,2.8407334274122,2.11149068322981
240,125,1,2.82153926596195,2.07202380952381
250,125,1,2.88563753787616,2.14428571428572
260,125,1,2.815329632262,2.03598901098901
270,125,1,2.80194985438329,2.04285714285714
280,125,1,2.72620035348595,1.99642857142857
290,125,1,2.80216040559395,2.1
300,125,1,2.8417380943404,2.0602380952381
10,135,1,3.0854497241083,2.34285714285714
20,135,1,2.72812730117723,2.13214285714286
30,135,1,3.03993264336407,2.36428571428571
40,135,1,2.80727689610921,2.08928571428571
50,135,1,2.72718064779623,1.97857142857143
60,135,1,2.82410612350623,2.09642857142857
70,135,1,2.797442605523,2.1
80,135,1,2.84195488867887,2.13839285714286
90,135,1,2.88076391005361,2.20793650793651
100,135,1,2.88536083408248,2.10071428571429
110,135,1,2.93800665705221,2.22662337662338
120,135,1,2.73650911616555,2.02738095238095
130,135,1,2.82598063082214,2.1467032967033
140,135,1,2.85682523744764,2.02244897959184
150,135,1,2.79740469290252,2.10952380952381
160,135,1,2.83110217211046,2.11339285714286
170,135,1,2.78735803311046,2.06512605042017
180,135,1,2.93434739266013,2.16071428571428
190,135,1,2.82699932928118,2.03947368421053
200,135,1,2.89925606221419,2.15857142857143
210,135,1,2.89764406162519,2.11530612244898
220,135,1,2.80924956472064,2.06493506493507
230,135,1,2.85934491835784,2.11832298136646
240,135,1,2.81762738088976,2.09910714285714
250,135,1,2.89255951908143,2.14685714285714
260,135,1,2.76963729464194,2.0195054945055
270,135,1,2.88780877922439,2.13439153439153
280,135,1,2.83368077244361,2.07755102040816
290,135,1,2.89541189747775,2.14507389162561
300,135,1,2.89065201081331,2.09928571428571
10,5,6,2.9072643348513,2.3572619047619
20,5,6,2.69848029137448,1.94363095238095
30,5,6,2.85723971396674,2.21603174603174
40,5,6,2.79651168940312,2.03565476190477
50,5,6,2.88419736021972,2.09323809523809
60,5,6,2.84095111648409,1.96986111111111
70,5,6,2.79662666361801,1.96297619047619
80,5,6,2.99876111985738,2.18291666666667
90,5,6,2.80230298738693,2.13716931216931
100,5,6,2.88339072162817,2.09170238095238
110,5,6,2.85718292622435,2.095670995671
120,5,6,3.00440947849726,2.34281746031746
130,5,6,2.89958574595088,2.1872619047619
140,5,6,2.96176202231137,2.13457482993197
150,5,6,2.96205135359609,2.15454761904763
160,5,6,2.96439794870015,2.24576636904761
170,5,6,2.86593572508636,2.07515406162465
180,5,6,2.86724213721521,2.16353835978835
190,5,6,2.90575038659826,2.2226253132832
200,5,6,3.03192209706625,2.27681547619049
210,5,6,2.97065352802409,2.24735260770976
220,5,6,2.92612219956224,2.2328841991342
230,5,6,2.83614721453583,2.10226190476191
240,5,6,2.95405651816371,2.21694444444445
250,5,6,2.95042945945808,2.23687142857142
260,5,6,2.95361730502769,2.261163003663
270,5,6,2.96080320136238,2.20272045855381
280,5,6,2.87158337142208,2.1494600340136
290,5,6,2.91847337536489,2.17224548440065
300,5,6,2.9791536835844,2.28452777777778
10,15,6,3.4081174107877,2.53071428571428
20,15,6,3.05566900132114,2.42577380952381
30,15,6,3.00076322228626,2.37638888888889
40,15,6,2.85269634095367,2.1795238095238
50,15,6,2.97793766524674,2.1847380952381
60,15,6,2.86006761965887,2.07613095238095
70,15,6,2.78750783081726,1.91739795918368
80,15,6,2.85348999951486,2.03869047619047
90,15,6,2.85613834861197,2.07358465608465
100,15,6,2.98398909027379,2.23796428571429
110,15,6,2.97444060328429,2.17128787878787
120,15,6,2.8517562213135,2.05624007936508
