"nrounds","max_depth","eta","gamma","min_child_weight","subsample","colsample_bytree","RMSE","MAE","rmse_nyc","rmse_van","mae_nyc","mae_van"
200,6,0.05,1,5,0.6,0.6,4.72322102793405,3.63793342991879,4.57914729944259,1.50890350341797,4.57550048828125,1.50890350341797
250,6,0.05,1,5,0.6,0.6,4.4405392318299,3.47629654198362,4.52501289690743,1.28269958496094,4.52296829223633,1.28269958496094
50,9,0.05,1,5,0.6,0.6,6.87566043770738,5.35369618733724,3.42766663405091,1.14869689941406,2.92610931396484,1.14869689941406
150,9,0.05,1,5,0.6,0.6,5.13457638187797,3.94606700696443,4.17879090271773,1.61210632324219,4.12320709228516,1.61210632324219
200,9,0.05,1,5,0.6,0.6,4.69333922487313,3.6185551693565,4.62611414167066,0.836708068847656,4.61538696289062,0.836708068847656
250,9,0.05,1,5,0.6,0.6,4.3715416965377,3.3436982004266,4.5957232171961,1.40728759765625,4.56992721557617,1.40728759765625
50,3,0.1,1,5,0.6,0.6,6.03331487956807,4.71291163929722,3.54328384874509,1.09550476074219,3.48166275024414,1.09550476074219
150,3,0.1,1,5,0.6,0.6,4.33643615354011,3.39968604372259,3.99239066560936,2.10260772705078,3.96765899658203,2.10260772705078
200,3,0.1,1,5,0.6,0.6,4.08001968374048,3.27982664944833,4.18378923703954,2.63306427001953,4.17895889282227,2.63306427001953
250,3,0.1,1,5,0.6,0.6,4.02490693368155,3.1726343255294,4.40490261050946,1.16474151611328,4.40479278564453,1.16474151611328
50,6,0.1,1,5,0.6,0.6,5.8471620798772,4.55269917270593,3.54508832670942,1.07581329345703,3.49988555908203,1.07581329345703
150,6,0.1,1,5,0.6,0.6,4.22342769207868,3.36186941046464,4.43855249857769,1.25149536132812,4.4378776550293,1.25149536132812
200,6,0.1,1,5,0.6,0.6,3.9240456598402,3.0793511909351,3.78782080710362,1.85894775390625,3.7710075378418,1.85894775390625
250,6,0.1,1,5,0.6,0.6,4.10875156252182,3.10880654318291,5.76002212617453,0.414131164550781,5.75910949707031,0.414131164550781
50,9,0.1,1,5,0.6,0.6,5.92834138767283,4.61882139507093,3.81783558941009,0.90484619140625,3.76408386230469,0.90484619140625
150,9,0.1,1,5,0.6,0.6,4.08113331717787,3.20065856398198,5.72090472885745,3.18017578125,5.72090148925781,3.18017578125
200,9,0.1,1,5,0.6,0.6,4.07763142125267,3.2373425667746,5.53748648655108,0.358062744140625,5.5310173034668,0.358062744140625
250,9,0.1,1,5,0.6,0.6,4.11594864700502,3.28898794609204,5.41801211644918,0.388267517089844,5.39528656005859,0.388267517089844
50,3,0.01,1,1,0.8,0.6,7.83852052803222,6.21306556567811,2.90757641535854,1.01591491699219,2.34302520751953,1.01591491699219
150,3,0.01,1,1,0.8,0.6,7.37051141091741,5.79861396655702,2.98948079948099,1.04434967041016,2.24272918701172,1.04434967041016
200,3,0.01,1,1,0.8,0.6,7.13497346861613,5.58947124815824,3.15166684633136,0.751296997070312,2.47487258911133,0.751296997070312
250,3,0.01,1,1,0.8,0.6,6.91955606454618,5.41411563806366,3.20231301128384,0.928627014160156,2.69850921630859,0.928627014160156
50,6,0.01,1,1,0.8,0.6,7.83108286616952,6.19315418444182,2.99601204502256,1.13015747070312,2.38360595703125,1.13015747070312
150,6,0.01,1,1,0.8,0.6,7.28993344007535,5.71902867367393,2.95596288578495,1.12753295898438,2.21070861816406,1.12753295898438
200,6,0.01,1,1,0.8,0.6,7.05620857070845,5.51101965653269,3.16053665640178,0.908447265625,2.56123352050781,0.908447265625
250,6,0.01,1,1,0.8,0.6,6.81675905682262,5.30948143674616,3.41853129897148,1.11724853515625,2.88790893554688,1.11724853515625
50,9,0.01,1,1,0.8,0.6,7.83007392895101,6.19120735034608,2.95834655856202,1.08530426025391,2.36672210693359,1.08530426025391
150,9,0.01,1,1,0.8,0.6,7.31689089208116,5.73679927357456,3.19376677554561,1.21196746826172,2.37638473510742,1.21196746826172
200,9,0.01,1,1,0.8,0.6,7.04547603941016,5.48531930488453,3.34364148501097,0.906990051269531,2.66935348510742,0.906990051269531
250,9,0.01,1,1,0.8,0.6,6.80264937286599,5.27115028782895,3.35521786273222,1.05232238769531,2.83657455444336,1.05232238769531
50,3,0.05,1,1,0.8,0.6,6.9271028815461,5.40692620528372,3.34583826809976,0.943656921386719,2.82732009887695,0.943656921386719
150,3,0.05,1,1,0.8,0.6,5.33870346449497,4.22491240919682,4.20092551522979,1.19785308837891,4.1107292175293,1.19785308837891
200,3,0.05,1,1,0.8,0.6,4.86838964595895,3.82974256548965,4.5018924684224,1.02401733398438,4.273681640625,1.02401733398438
250,3,0.05,1,1,0.8,0.6,4.47680415287366,3.46683047110574,4.60123137000599,0.53436279296875,4.52325057983398,0.53436279296875
50,6,0.05,1,1,0.8,0.6,6.84465289007457,5.30495345801638,3.44903880571824,1.3914794921875,2.85996246337891,1.3914794921875
150,6,0.05,1,1,0.8,0.6,5.04717075079904,3.8140365868284,4.30610945882923,0.695541381835938,4.26671600341797,0.695541381835938
200,6,0.05,1,1,0.8,0.6,4.6252474963195,3.57829431901898,4.9282716832123,0.43011474609375,4.92171859741211,0.43011474609375
250,6,0.05,1,1,0.8,0.6,4.24002611093508,3.33886611670779,4.56609566321871,0.749824523925781,4.54972457885742,0.749824523925781
50,9,0.05,1,1,0.8,0.6,6.80929006361894,5.26772174500582,3.36832569661958,0.657096862792969,2.86673736572266,0.657096862792969
150,9,0.05,1,1,0.8,0.6,4.99204132059199,3.79845856783683,4.69457442775378,0.754226684570312,4.65969085693359,0.754226684570312
200,9,0.05,1,1,0.8,0.6,4.50640779384207,3.48804420337342,4.83666532504323,0.344184875488281,4.8133544921875,0.344184875488281
250,9,0.05,1,1,0.8,0.6,4.1572506233922,3.22993295234546,5.17059383740467,1.27463531494141,5.1595344543457,1.27463531494141
50,3,0.1,1,1,0.8,0.6,5.97574157401679,4.62966450473718,3.63602228089426,0.821685791015625,3.43728637695312,0.821685791015625
150,3,0.1,1,1,0.8,0.6,4.38392766655523,3.41026573850397,5.15651818946697,1.24011993408203,5.09851455688477,1.24011993408203
200,3,0.1,1,1,0.8,0.6,4.14035028733139,3.29829821670265,4.93308262171699,0.2249755859375,4.84580993652344,0.2249755859375
250,3,0.1,1,1,0.8,0.6,4.02102968236752,3.09111799273575,4.4143372648321,0.419181823730469,4.35212707519531,0.419181823730469
50,6,0.1,1,1,0.8,0.6,5.80736466176006,4.50270415188973,4.28438490446786,1.06648254394531,4.07071685791016,1.06648254394531
150,6,0.1,1,1,0.8,0.6,4.11071577880431,3.33464317991022,5.28944318469883,0.9443359375,5.28791046142578,0.9443359375
200,6,0.1,1,1,0.8,0.6,3.83691710211318,2.96947412323533,5.99242647233061,1.23566436767578,5.92547607421875,1.23566436767578
250,6,0.1,1,1,0.8,0.6,3.87333038860469,3.05607899448328,5.65438264132847,1.036376953125,5.59027481079102,1.036376953125
50,9,0.1,1,1,0.8,0.6,5.7436217125248,4.37746710526316,3.64192537847965,1.44558715820312,3.56110000610352,1.44558715820312
150,9,0.1,1,1,0.8,0.6,4.037955906061,3.14966034470943,4.70565666660845,1.21723175048828,4.70275115966797,1.21723175048828
200,9,0.1,1,1,0.8,0.6,3.97963526593874,3.21208552310341,4.1667811615467,1.32668304443359,4.15250778198242,1.32668304443359
250,9,0.1,1,1,0.8,0.6,4.21304245389581,3.44549158999794,5.82450219348336,1.011474609375,5.73337936401367,1.011474609375
50,3,0.01,1,3,0.8,0.6,7.85418945732364,6.22249804045025,2.87546341456342,0.992057800292969,2.27892684936523,0.992057800292969
150,3,0.01,1,3,0.8,0.6,7.36379788470489,5.78515584845292,2.92990385584347,0.743217468261719,2.21359634399414,0.743217468261719
200,3,0.01,1,3,0.8,0.6,7.13880146751918,5.5962541814436,3.07640456675337,0.714637756347656,2.55611419677734,0.714637756347656
250,3,0.01,1,3,0.8,0.6,6.90731261129814,5.39185386791564,3.2043080327045,0.579490661621094,2.74777984619141,0.579490661621094
50,6,0.01,1,3,0.8,0.6,7.82657802407648,6.19149231492427,2.90854477829491,0.982902526855469,2.30247116088867,0.982902526855469
150,6,0.01,1,3,0.8,0.6,7.29979147051307,5.72051158704256,2.97903396212397,0.969375610351562,2.25327682495117,0.969375610351562
200,6,0.01,1,3,0.8,0.6,7.07134437643674,5.50902048746745,3.03833718498275,0.862396240234375,2.45355987548828,0.862396240234375
250,6,0.01,1,3,0.8,0.6,6.80048133531259,5.27376114694696,3.36522064578756,0.621513366699219,2.89990997314453,0.621513366699219
50,9,0.01,1,3,0.8,0.6,7.82614670522169,6.19493116412246,2.91775479063002,0.964561462402344,2.31393051147461,0.964561462402344
150,9,0.01,1,3,0.8,0.6,7.32044702895658,5.74163282963268,3.03135992771818,1.02041625976562,2.29177474975586,1.02041625976562
200,9,0.01,1,3,0.8,0.6,7.07455270760003,5.50675308495237,3.20068246623542,0.778068542480469,2.64199066162109,0.778068542480469
250,9,0.01,1,3,0.8,0.6,6.81788587926556,5.2838478757624,3.15377438391278,0.638130187988281,2.75129699707031,0.638130187988281
50,3,0.05,1,3,0.8,0.6,6.93722116115593,5.40670615748355,3.16098599510299,0.283416748046875,2.69958114624023,0.283416748046875
150,3,0.05,1,3,0.8,0.6,5.33323934970497,4.19799710993181,4.58926649068379,1.12239074707031,4.45732879638672,1.12239074707031
200,3,0.05,1,3,0.8,0.6,4.83780277564926,3.77290732400459,4.58977610377165,1.35001373291016,4.53495025634766,1.35001373291016
250,3,0.05,1,3,0.8,0.6,4.48512590601794,3.50545140316612,4.28603449329349,1.39286041259766,4.15621948242188,1.39286041259766
50,6,0.05,1,3,0.8,0.6,6.80258848774821,5.29507031357079,3.43481805745229,0.838897705078125,2.90278244018555,0.838897705078125
150,6,0.05,1,3,0.8,0.6,5.10246775702777,3.90578581157484,4.8645865437471,0.255821228027344,4.81547164916992,0.255821228027344
200,6,0.05,1,3,0.8,0.6,4.5669715640507,3.47664802952817,4.62791275731303,0.3377685546875,4.59115219116211,0.3377685546875
250,6,0.05,1,3,0.8,0.6,4.24532548273219,3.2765181692023,4.64879214227868,0.136215209960938,4.63655853271484,0.136215209960938
50,9,0.05,1,3,0.8,0.6,6.80435771496644,5.28762215062192,3.40189063360189,0.421852111816406,2.89536666870117,0.421852111816406
150,9,0.05,1,3,0.8,0.6,5.13373122543754,3.8803606535259,4.21747008709259,0.531524658203125,4.21631622314453,0.531524658203125
200,9,0.05,1,3,0.8,0.6,4.58791331538363,3.50693619042112,4.6106258104043,0.228836059570312,4.59941482543945,0.228836059570312
250,9,0.05,1,3,0.8,0.6,4.22118550832694,3.19486571194833,5.17590192827867,0.261589050292969,5.17133331298828,0.261589050292969
50,3,0.1,1,3,0.8,0.6,5.94727813104736,4.62998132538377,3.82627396080127,0.727760314941406,3.60790252685547,0.727760314941406
150,3,0.1,1,3,0.8,0.6,4.22122022062151,3.31723437392921,4.15339923955707,1.31167602539062,4.0974235534668,1.31167602539062
200,3,0.1,1,3,0.8,0.6,3.92357568701268,3.11442391914234,4.0445467951414,1.05957794189453,4.0300407409668,1.05957794189453
250,3,0.1,1,3,0.8,0.6,3.88063024347071,3.03977457682292,4.92099950843907,1.27276611328125,4.9002685546875,1.27276611328125
50,6,0.1,1,3,0.8,0.6,5.85239254856009,4.57272097938939,3.69285558475515,0.834762573242188,3.6716194152832,0.834762573242188
150,6,0.1,1,3,0.8,0.6,4.30116819273698,3.35829764918277,4.98384082435787,0.166069030761719,4.97659301757812,0.166069030761719
200,6,0.1,1,3,0.8,0.6,3.91999392847035,3.11191023441783,4.84872437496421,0.047943115234375,4.53907775878906,0.047943115234375
250,6,0.1,1,3,0.8,0.6,3.88540565719934,3.0731634842722,5.72789372448639,0.433837890625,5.72615051269531,0.433837890625
50,9,0.1,1,3,0.8,0.6,5.85729321782741,4.50800310101425,4.07191343262483,1.63545227050781,3.95182800292969,1.63545227050781
150,9,0.1,1,3,0.8,0.6,4.23814768647113,3.3180484437106,4.82618498190429,1.83007049560547,4.80248641967773,1.83007049560547
200,9,0.1,1,3,0.8,0.6,4.04628553439823,3.20564966034471,5.59731119923686,0.74334716796875,5.58269882202148,0.74334716796875
250,9,0.1,1,3,0.8,0.6,3.81308362482819,2.92948752955387,4.98071911421259,0.0109710693359375,4.75930404663086,0.0109710693359375
50,3,0.01,1,5,0.8,0.6,7.84420972748003,6.21270015783477,2.88848441703497,0.958389282226562,2.28396606445312,0.958389282226562
150,3,0.01,1,5,0.8,0.6,7.35610680947704,5.78604233055784,3.01434853663649,0.798355102539062,2.3224983215332,0.798355102539062
200,3,0.01,1,5,0.8,0.6,7.11323816367572,5.58315116480777,3.1280644584677,0.863723754882812,2.57714080810547,0.863723754882812
250,3,0.01,1,5,0.8,0.6,6.89577926907942,5.39055794163754,3.22699492398142,0.808563232421875,2.79823303222656,0.808563232421875
50,6,0.01,1,5,0.8,0.6,7.82110995308242,6.19039702833745,2.92880816823847,0.963996887207031,2.3127326965332,0.963996887207031
150,6,0.01,1,5,0.8,0.6,7.30712207518732,5.73462583307634,3.09840743942854,1.09494781494141,2.35049819946289,1.09494781494141
200,6,0.01,1,5,0.8,0.6,7.07060580285783,5.52460519891036,3.25677673982712,0.949668884277344,2.65723419189453,0.949668884277344
250,6,0.01,1,5,0.8,0.6,6.83831849714322,5.3209766588713,3.42316706644714,0.867507934570312,2.946533203125,0.867507934570312
50,9,0.01,1,5,0.8,0.6,7.82137317253059,6.18857976009971,2.97496847197976,1.05461883544922,2.34509658813477,1.05461883544922
150,9,0.01,1,5,0.8,0.6,7.30540085063682,5.72742314924274,3.0028720682129,0.971145629882812,2.30770111083984,0.971145629882812
200,9,0.01,1,5,0.8,0.6,7.05842588626044,5.52141651354338,3.21176477830993,1.19809722900391,2.64630889892578,1.19809722900391
250,9,0.01,1,5,0.8,0.6,6.82953058698754,5.3161192776864,3.30705978547613,0.910247802734375,2.84513473510742,0.910247802734375
50,3,0.05,1,5,0.8,0.6,6.87518782078928,5.3709338004129,3.33814870963891,1.13510894775391,2.86986541748047,1.13510894775391
150,3,0.05,1,5,0.8,0.6,5.32280470003587,4.19229085821854,4.18211405859528,0.963760375976562,4.08240127563477,0.963760375976562
200,3,0.05,1,5,0.8,0.6,4.83982366357493,3.82839269805373,4.4836451147279,2.39093780517578,4.40242004394531,2.39093780517578
250,3,0.05,1,5,0.8,0.6,4.39263157479908,3.44211404365406,4.77945604609357,1.76857757568359,4.7365837097168,1.76857757568359
50,6,0.05,1,5,0.8,0.6,6.83514056049802,5.31557196901556,3.50224328841853,0.837020874023438,3.00789642333984,0.837020874023438
150,6,0.05,1,5,0.8,0.6,5.04116076861777,3.85029642205489,4.05208018429386,0.494987487792969,4.0477180480957,0.494987487792969
200,6,0.05,1,5,0.8,0.6,4.5180757995554,3.45723269278543,4.76211692593444,0.739288330078125,4.75955963134766,0.739288330078125
250,6,0.05,1,5,0.8,0.6,4.29934951066434,3.32173357511822,4.85763135223248,0.930335998535156,4.85741806030273,0.930335998535156
50,9,0.05,1,5,0.8,0.6,6.82782016679969,5.32210982473273,3.28326025936661,0.807235717773438,2.86283874511719,0.807235717773438
150,9,0.05,1,5,0.8,0.6,5.09419091649157,3.90258521364446,4.50281384695524,0.371322631835938,4.46633911132812,0.371322631835938
200,9,0.05,1,5,0.8,0.6,4.55837432804815,3.49960501152172,4.57868729359277,0.68377685546875,4.56510543823242,0.68377685546875
250,9,0.05,1,5,0.8,0.6,4.37197450501651,3.47108365778337,5.82029078397974,0.448654174804688,5.81760025024414,0.448654174804688
50,3,0.1,1,5,0.8,0.6,5.98755509279845,4.66628265380859,3.93754747149094,1.11501312255859,3.84646987915039,1.11501312255859
150,3,0.1,1,5,0.8,0.6,4.36171375668788,3.50027894137198,4.67945980052875,1.70950317382812,4.58850479125977,1.70950317382812
200,3,0.1,1,5,0.8,0.6,4.06091002136277,3.28199353134423,5.33025950928786,1.82598114013672,5.26519775390625,1.82598114013672
250,3,0.1,1,5,0.8,0.6,3.98470438956096,3.13769317091557,4.46846291107975,1.66949462890625,4.41724014282227,1.66949462890625
50,6,0.1,1,5,0.8,0.6,5.84871627982351,4.54040313185307,3.65791828642097,0.474098205566406,3.62099075317383,0.474098205566406
150,6,0.1,1,5,0.8,0.6,4.11386342311654,3.26807376794648,4.47848248615382,1.39939117431641,4.45956802368164,1.39939117431641
200,6,0.1,1,5,0.8,0.6,3.82190036814029,2.88483910811575,6.19184110055762,0.0004425048828125,6.12332153320312,0.0004425048828125
250,6,0.1,1,5,0.8,0.6,4.09264208032693,3.2617456536544,5.03873322180877,1.10437774658203,4.98295211791992,1.10437774658203
50,9,0.1,1,5,0.8,0.6,5.8167736755746,4.51940007795367,4.39768406165175,0.791603088378906,4.26681137084961,0.791603088378906
150,9,0.1,1,5,0.8,0.6,4.38174067679452,3.4755928976494,5.41572644469548,0.1529541015625,5.14464569091797,0.1529541015625
200,9,0.1,1,5,0.8,0.6,4.15343130178726,3.22792334305613,6.17227480789887,0.153564453125,6.13040542602539,0.153564453125
250,9,0.1,1,5,0.8,0.6,3.92205436351635,3.10397579795436,5.83065670176577,1.16138458251953,5.8040771484375,1.16138458251953
50,3,0.01,1,1,1,0.6,7.84216538606194,6.21619294819079,2.95488600514509,0.925971984863281,2.39308166503906,0.925971984863281
150,3,0.01,1,1,1,0.6,7.34621482911615,5.77852148758738,3.00866040155152,0.85736083984375,2.22035598754883,0.85736083984375
200,3,0.01,1,1,1,0.6,7.10878652944539,5.56008603280051,3.13951036245021,0.663810729980469,2.45060348510742,0.663810729980469
250,3,0.01,1,1,1,0.6,6.88648753334713,5.37191544917592,3.28468366894096,0.381004333496094,2.69966888427734,0.381004333496094
50,6,0.01,1,1,1,0.6,7.80954749362202,6.17992749130517,3.01878755323342,1.04208374023438,2.38869857788086,1.04208374023438
150,6,0.01,1,1,1,0.6,7.25995953510901,5.69403009247362,3.44756652801038,0.894401550292969,2.57657623291016,0.894401550292969
200,6,0.01,1,1,1,0.6,6.99189872472381,5.4666643644634,3.59338922131196,1.06822204589844,2.83024597167969,1.06822204589844
250,6,0.01,1,1,1,0.6,6.74222054652236,5.24781879625822,3.77964630231952,0.8946533203125,3.12845611572266,0.8946533203125
50,9,0.01,1,1,1,0.6,7.80885999367147,6.18427544309382,2.94558161608059,1.09441375732422,2.33478927612305,1.09441375732422
150,9,0.01,1,1,1,0.6,7.24453487658586,5.67111406828228,3.42231345950865,1.05262756347656,2.52617645263672,1.05262756347656
200,9,0.01,1,1,1,0.6,6.97067477248185,5.42475021094607,3.57451271235146,0.812141418457031,2.77522277832031,0.812141418457031
250,9,0.01,1,1,1,0.6,6.72148632908922,5.21924898917215,3.71018719028753,1.08879852294922,3.07198333740234,1.08879852294922
50,3,0.05,1,1,1,0.6,6.88605214395368,5.38433034796464,2.94654572802996,0.672248840332031,2.4960823059082,0.672248840332031
150,3,0.05,1,1,1,0.6,5.31159331793436,4.198795251679,4.29803934443936,0.962059020996094,4.11005783081055,0.962059020996094
200,3,0.05,1,1,1,0.6,4.81562323084445,3.78316163180167,4.83009318365137,1.07820129394531,4.77307891845703,1.07820129394531
250,3,0.05,1,1,1,0.6,4.50762598040109,3.57241473281593,4.47858260683681,1.31631469726562,4.37643432617188,1.31631469726562
50,6,0.05,1,1,1,0.6,6.76295565254793,5.26951237728721,3.93629311565325,0.891410827636719,3.27025985717773,0.891410827636719
150,6,0.05,1,1,1,0.6,4.9715324626901,3.74881570381031,4.59263074616475,0.155830383300781,4.58700180053711,0.155830383300781
200,6,0.05,1,1,1,0.6,4.40502787337664,3.359619140625,4.65157577993607,0.333122253417969,4.57754135131836,0.333122253417969
250,6,0.05,1,1,1,0.6,4.13117692146265,3.20909707588062,4.89230789856274,0.12628173828125,4.85574722290039,0.12628173828125
50,9,0.05,1,1,1,0.6,6.74370994924136,5.2572415000514,3.80582075223794,0.720748901367188,3.28139495849609,0.720748901367188
150,9,0.05,1,1,1,0.6,4.92918844719077,3.79120408442982,5.31525284419414,0.281303405761719,5.23669815063477,0.281303405761719
200,9,0.05,1,1,1,0.6,4.48972937282001,3.5195740816886,5.36052009158205,0.621330261230469,5.35823059082031,0.621330261230469
250,9,0.05,1,1,1,0.6,4.12190839276097,3.22755686442057,6.52603062829018,0.602859497070312,6.36094665527344,0.602859497070312
50,3,0.1,1,1,1,0.6,5.9135989240935,4.64870265492222,3.91135704357528,0.953758239746094,3.68995666503906,0.953758239746094
150,3,0.1,1,1,1,0.6,4.26941856020053,3.41943426299513,4.38359312810712,0.219490051269531,4.31443786621094,0.219490051269531
200,3,0.1,1,1,1,0.6,4.06114289732996,3.25127036111397,4.52139662767282,0.0790328979492188,4.44955444335938,0.0790328979492188
250,3,0.1,1,1,1,0.6,3.99557897525931,3.10300164473684,5.1223276687682,0.957176208496094,5.09008407592773,0.957176208496094
50,6,0.1,1,1,1,0.6,5.66219766512319,4.39495434677392,3.88070915548899,1.60828399658203,3.78034973144531,1.60828399658203
150,6,0.1,1,1,1,0.6,4.10449729334779,3.24108766254626,6.26174854645557,0.880294799804688,6.2589111328125,0.880294799804688
200,6,0.1,1,1,1,0.6,3.94036966987438,3.18306384170265,5.20724787128984,3.45560455322266,5.20458602905273,3.45560455322266
250,6,0.1,1,1,1,0.6,3.88167874888177,3.15197472823294,6.16519291890276,1.02788543701172,6.16195297241211,1.02788543701172
50,9,0.1,1,1,1,0.6,5.66757128388053,4.39672008313631,4.54801518792447,0.894798278808594,4.37589263916016,0.894798278808594
150,9,0.1,1,1,1,0.6,3.98694355523549,3.189961349755,6.6322477431166,0.589988708496094,6.62726974487305,0.589988708496094
200,9,0.1,1,1,1,0.6,4.02595409205083,3.15291046677974,6.99121074641378,0.0321807861328125,6.71067047119141,0.0321807861328125
250,9,0.1,1,1,1,0.6,4.22189515124271,3.40358533357319,6.47184347255145,0.704376220703125,6.47174072265625,0.704376220703125
50,3,0.01,1,3,1,0.6,7.83492560992761,6.20513166461075,2.90066090654619,0.907913208007812,2.2999267578125,0.907913208007812
150,3,0.01,1,3,1,0.6,7.3332309885811,5.75643840589021,3.03656694595051,0.581825256347656,2.322509765625,0.581825256347656
200,3,0.01,1,3,1,0.6,7.0981148472089,5.55061929267749,3.07240831320253,0.310966491699219,2.51220321655273,0.310966491699219
250,3,0.01,1,3,1,0.6,6.86878409295047,5.34252354136684,3.41597200949986,0.168510437011719,2.93098449707031,0.168510437011719
50,6,0.01,1,3,1,0.6,7.8038968923145,6.16976446854441,3.07569778127395,0.925048828125,2.41864395141602,0.925048828125
150,6,0.01,1,3,1,0.6,7.25124087982242,5.679114492316,3.22743872687285,0.826667785644531,2.44046783447266,0.826667785644531
200,6,0.01,1,3,1,0.6,6.9942724184257,5.44987875955147,3.43929813849904,0.626655578613281,2.77816772460938,0.626655578613281
250,6,0.01,1,3,1,0.6,6.74520169284419,5.24500636050576,3.72369564006848,0.441024780273438,3.13348007202148,0.441024780273438
50,9,0.01,1,3,1,0.6,7.80317396560388,6.16897328694661,2.95644805160878,0.865760803222656,2.33823394775391,0.865760803222656
150,9,0.01,1,3,1,0.6,7.250282548821,5.67657390393709,3.25454773038817,0.857574462890625,2.4844970703125,0.857574462890625
200,9,0.01,1,3,1,0.6,6.99449696018046,5.45007217139529,3.5014373694169,0.609542846679688,2.85394287109375,0.609542846679688
250,9,0.01,1,3,1,0.6,6.73781177873625,5.22515882525528,3.59331717933432,0.453071594238281,3.05463790893555,0.453071594238281
50,3,0.05,1,3,1,0.6,6.88690071504634,5.3685317457768,3.28482993635618,0.354316711425781,2.89348983764648,0.354316711425781
150,3,0.05,1,3,1,0.6,5.29954919522687,4.16407200328091,4.57957100577735,0.874114990234375,4.429931640625,0.874114990234375
200,3,0.05,1,3,1,0.6,4.78015538021044,3.76204494007847,4.72117588421086,0.903709411621094,4.60330200195312,0.903709411621094
250,3,0.05,1,3,1,0.6,4.40513981011946,3.45221710205078,4.81081518430248,0.696128845214844,4.77673721313477,0.696128845214844
50,6,0.05,1,3,1,0.6,6.74774329294022,5.24013438977693,3.5805326954705,0.789085388183594,3.09038162231445,0.789085388183594
150,6,0.05,1,3,1,0.6,4.957454485631,3.75890577885143,4.45540801733819,0.591323852539062,4.3964729309082,0.591323852539062
200,6,0.05,1,3,1,0.6,4.43562273324068,3.45065695779365,4.71710102111273,0.108055114746094,4.68359375,0.108055114746094
250,6,0.05,1,3,1,0.6,4.16484090562623,3.2097835875394,5.54343463316475,0.822357177734375,5.49515151977539,0.822357177734375
50,9,0.05,1,3,1,0.6,6.74095684157337,5.23733988979407,3.4837100925947,0.568756103515625,2.91860961914062,0.568756103515625
150,9,0.05,1,3,1,0.6,4.92434808417297,3.73613712243866,5.25336030925527,0.411094665527344,5.22623825073242,0.411094665527344
200,9,0.05,1,3,1,0.6,4.59975397015065,3.48390304833128,4.96045456470995,0.0758590698242188,4.8892936706543,0.0758590698242188
250,9,0.05,1,3,1,0.6,4.17610436818986,3.2263377674839,4.79580729278485,0.646011352539062,4.79293441772461,0.646011352539062
50,3,0.1,1,3,1,0.6,5.98097135056707,4.69029597232216,4.42942709826307,0.215118408203125,4.2829704284668,0.215118408203125
150,3,0.1,1,3,1,0.6,4.22929136876609,3.41433113499692,5.18509676988769,0.804946899414062,5.12169647216797,0.804946899414062
200,3,0.1,1,3,1,0.6,4.03717529556423,3.18268959982353,4.52443821854293,0.431373596191406,4.41068649291992,0.431373596191406
250,3,0.1,1,3,1,0.6,3.9250080093325,3.01671359413549,5.12702084759989,0.181137084960938,5.12380981445312,0.181137084960938
50,6,0.1,1,3,1,0.6,5.68851665919679,4.36662667257744,4.46624455486075,0.259498596191406,4.30167388916016,0.259498596191406
150,6,0.1,1,3,1,0.6,4.03893493657031,3.11797841389974,5.24234207526367,1.20510864257812,5.23952865600586,1.20510864257812
200,6,0.1,1,3,1,0.6,4.0406882347871,3.21296544660602,5.7121478346995,0.803482055664062,5.70819091796875,0.803482055664062
250,6,0.1,1,3,1,0.6,3.87622515849352,3.02812810529742,5.24028487682189,1.21170043945312,5.23929977416992,1.21170043945312
50,9,0.1,1,3,1,0.6,5.69406565978442,4.37644744337651,3.85744495768974,0.1790771484375,3.78944396972656,0.1790771484375
150,9,0.1,1,3,1,0.6,4.09451999872284,3.20878079063014,6.31861131257606,0.910163879394531,6.31576919555664,0.910163879394531
200,9,0.1,1,3,1,0.6,3.99019395463564,3.1487140320895,6.18614327027861,0.807548522949219,6.11074066162109,0.807548522949219
250,9,0.1,1,3,1,0.6,3.86592659744545,3.14834608111465,4.85855328094173,3.38461303710938,4.80452346801758,3.38461303710938
50,3,0.01,1,5,1,0.6,7.83694831607948,6.20284311394942,2.88685124845757,0.837074279785156,2.28114318847656,0.837074279785156
150,3,0.01,1,5,1,0.6,7.33618334285884,5.75702252304345,3.00331571687895,0.580741882324219,2.29788589477539,0.580741882324219
200,3,0.01,1,5,1,0.6,7.10747600475822,5.55255287571957,3.15606509863838,0.349708557128906,2.58963394165039,0.349708557128906
250,3,0.01,1,5,1,0.6,6.89074766897952,5.37175188566509,3.35094972224032,0.198295593261719,2.89497375488281,0.198295593261719
50,6,0.01,1,5,1,0.6,7.80619065054604,6.17190297444661,2.99236671658381,0.924507141113281,2.35532760620117,0.924507141113281
150,6,0.01,1,5,1,0.6,7.26855798800584,5.68783810264186,3.33981256104865,0.79730224609375,2.53078842163086,0.79730224609375
200,6,0.01,1,5,1,0.6,7.02590139969807,5.46951374254729,3.50362144185883,0.672584533691406,2.83718872070312,0.672584533691406
250,6,0.01,1,5,1,0.6,6.78052051898336,5.26100118536698,3.66084106860911,0.645362854003906,3.14580154418945,0.645362854003906
50,9,0.01,1,5,1,0.6,7.81430869214167,6.17737030564693,3.04038863205369,0.876777648925781,2.3903923034668,0.876777648925781
