"nrounds","max_depth","eta","gamma","min_child_weight","subsample","colsample_bytree","RMSE","MAE"
150,9,0.05,1,3,0.6,0.6,7.3853069944504,5.94601274573285
200,9,0.05,1,3,0.6,0.6,6.37456202101076,5.03050497303838
250,9,0.05,1,3,0.6,0.6,5.78409436145743,4.50197999373726
50,3,0.1,1,3,0.6,0.6,8.56559175686523,6.8931712274966
150,3,0.1,1,3,0.6,0.6,5.07222685656755,3.80712990138842
200,3,0.1,1,3,0.6,0.6,3.97198065091422,3.2139836186948
250,3,0.1,1,3,0.6,0.6,3.33693674334251,2.81496097730554
50,6,0.1,1,3,0.6,0.6,8.48183521267306,6.68146382207456
150,6,0.1,1,3,0.6,0.6,5.03899295518558,4.0595762833305
200,6,0.1,1,3,0.6,0.6,4.19279978205675,3.45727273692255
250,6,0.1,1,3,0.6,0.6,3.74376135542523,3.01317861805791
50,9,0.1,1,3,0.6,0.6,8.45486811507918,6.86373735510785
150,9,0.1,1,3,0.6,0.6,4.81529835091018,3.66453220533288
200,9,0.1,1,3,0.6,0.6,4.16088187420657,3.35415085502293
250,9,0.1,1,3,0.6,0.6,3.55590542298941,2.97405209748641
50,3,0.01,1,5,0.6,0.6,11.0360472815745,8.99643276048743
150,3,0.01,1,5,0.6,0.6,10.3562037482717,8.32759425951087
200,3,0.01,1,5,0.6,0.6,10.0173105635663,7.9796318385912
250,3,0.01,1,5,0.6,0.6,9.71063698260402,7.70345372739046
50,6,0.01,1,5,0.6,0.6,11.0393883894896,9.00913868779721
150,6,0.01,1,5,0.6,0.6,10.3523791097368,8.32211038340693
200,6,0.01,1,5,0.6,0.6,10.0265314386555,8.00324713665506
250,6,0.01,1,5,0.6,0.6,9.70900570417793,7.69856826118801
50,9,0.01,1,5,0.6,0.6,11.0439687175546,9.00910418966542
150,9,0.01,1,5,0.6,0.6,10.3605591850727,8.33511850108271
200,9,0.01,1,5,0.6,0.6,10.0226523660074,7.98270482602327
250,9,0.01,1,5,0.6,0.6,9.69235364969765,7.67675980277683
50,3,0.05,1,5,0.6,0.6,9.68670502891891,7.68819692860479
150,3,0.05,1,5,0.6,0.6,7.33329357093267,5.81050275719684
200,3,0.05,1,5,0.6,0.6,6.48961470870423,5.05656300420346
250,3,0.05,1,5,0.6,0.6,5.64446446717864,4.33952530570652
50,6,0.05,1,5,0.6,0.6,9.72041232366398,7.72040557861328
150,6,0.05,1,5,0.6,0.6,7.38498203592733,5.95345107368801
200,6,0.05,1,5,0.6,0.6,6.26677089521066,4.83682549518088
250,6,0.05,1,5,0.6,0.6,5.61729830122125,4.42740034020465
50,9,0.05,1,5,0.6,0.6,9.72413288954388,7.71499666960343
150,9,0.05,1,5,0.6,0.6,7.28216038701414,5.77585535464079
200,9,0.05,1,5,0.6,0.6,6.3237336439135,4.92082380211872
250,9,0.05,1,5,0.6,0.6,5.54346949137334,4.33701788860819
50,3,0.1,1,5,0.6,0.6,8.49230477952601,6.85157079282014
150,3,0.1,1,5,0.6,0.6,5.01271994148827,3.9995986275051
200,3,0.1,1,5,0.6,0.6,4.0204342039677,3.2567082280698
250,3,0.1,1,5,0.6,0.6,3.6733493796568,2.97223696501359
50,6,0.1,1,5,0.6,0.6,8.45440148286058,6.81169028904127
150,6,0.1,1,5,0.6,0.6,5.15988567941709,3.99384075662364
200,6,0.1,1,5,0.6,0.6,4.09901563181858,3.2593297543733
250,6,0.1,1,5,0.6,0.6,3.80425133881512,3.18478824781335
50,9,0.1,1,5,0.6,0.6,8.52144954132316,6.8926245647928
150,9,0.1,1,5,0.6,0.6,4.75886116802407,3.77474345331607
200,9,0.1,1,5,0.6,0.6,4.03564409895819,3.19579912268597
250,9,0.1,1,5,0.6,0.6,3.54737954604842,2.95603345788043
50,3,0.01,1,1,0.8,0.6,11.0488389422121,9.01326353653618
150,3,0.01,1,1,0.8,0.6,10.3843089569622,8.3440229996391
200,3,0.01,1,1,0.8,0.6,10.0289375894767,8.01727427606997
250,3,0.01,1,1,0.8,0.6,9.72667445188723,7.75357122006624
50,6,0.01,1,1,0.8,0.6,11.0427948493823,9.01310895836872
150,6,0.01,1,1,0.8,0.6,10.371932300201,8.34041794486668
200,6,0.01,1,1,0.8,0.6,10.0448506576876,8.03202255912449
250,6,0.01,1,1,0.8,0.6,9.75532405140424,7.78748653246009
50,9,0.01,1,1,0.8,0.6,11.049806350233,9.0088646930197
150,9,0.01,1,1,0.8,0.6,10.3806306839431,8.3497082254161
200,9,0.01,1,1,0.8,0.6,10.0383984499774,8.03174027152683
250,9,0.01,1,1,0.8,0.6,9.74180632184827,7.78060183317765
50,3,0.05,1,1,0.8,0.6,9.73561047021749,7.76605191438094
150,3,0.05,1,1,0.8,0.6,7.35740943876441,5.84144293743631
200,3,0.05,1,1,0.8,0.6,6.44195821003137,5.00739454186481
250,3,0.05,1,1,0.8,0.6,5.57957263606974,4.34672446872877
50,6,0.05,1,1,0.8,0.6,9.74666551797652,7.78519174327021
150,6,0.05,1,1,0.8,0.6,7.40318529709891,5.8856784986413
200,6,0.05,1,1,0.8,0.6,6.21156719287611,4.96162845777429
250,6,0.05,1,1,0.8,0.6,5.33504360925838,4.24579786217731
50,9,0.05,1,1,0.8,0.6,9.7439926576826,7.75135272482167
150,9,0.05,1,1,0.8,0.6,7.21804750579532,5.82944024127463
200,9,0.05,1,1,0.8,0.6,6.31639658605488,5.08970973802649
250,9,0.05,1,1,0.8,0.6,5.63576357255253,4.50199060854704
50,3,0.1,1,1,0.8,0.6,8.44107536509473,6.78013909381369
150,3,0.1,1,1,0.8,0.6,4.76186562667123,3.70899797522503
200,3,0.1,1,1,0.8,0.6,4.02638093558147,3.30436839228091
250,3,0.1,1,1,0.8,0.6,3.66117446145571,3.1232213559358
50,6,0.1,1,1,0.8,0.6,8.47545155881966,6.79623744798743
150,6,0.1,1,1,0.8,0.6,5.00995385939752,4.20370350713315
200,6,0.1,1,1,0.8,0.6,3.97724511821219,3.3222599858823
250,6,0.1,1,1,0.8,0.6,3.76968100544621,3.42723746921705
50,9,0.1,1,1,0.8,0.6,8.37534160277101,6.67345992378567
150,9,0.1,1,1,0.8,0.6,4.53378776829894,3.63447703485904
200,9,0.1,1,1,0.8,0.6,4.09761304948185,3.49557992686396
250,9,0.1,1,1,0.8,0.6,3.51932665719389,3.1145772519319
50,3,0.01,1,3,0.8,0.6,11.0403543735858,9.00255584716797
150,3,0.01,1,3,0.8,0.6,10.3414117759514,8.304931640625
200,3,0.01,1,3,0.8,0.6,9.99018867803903,7.95206252388332
250,3,0.01,1,3,0.8,0.6,9.66180630721656,7.65361852231233
50,6,0.01,1,3,0.8,0.6,11.0323033042623,8.99543795378312
150,6,0.01,1,3,0.8,0.6,10.3336406796877,8.28880542257558
200,6,0.01,1,3,0.8,0.6,9.99221228551006,7.96630129606827
250,6,0.01,1,3,0.8,0.6,9.67071843368431,7.67314313805622
50,9,0.01,1,3,0.8,0.6,11.0366334368835,8.99799944006878
150,9,0.01,1,3,0.8,0.6,10.3398266944869,8.30987515656844
200,9,0.01,1,3,0.8,0.6,10.0034850957746,7.97153904127038
250,9,0.01,1,3,0.8,0.6,9.67496802782526,7.685604924741
50,3,0.05,1,3,0.8,0.6,9.65094827436801,7.64658687425696
150,3,0.05,1,3,0.8,0.6,7.35845446171637,5.87372058370839
200,3,0.05,1,3,0.8,0.6,6.44091822809866,5.01670439346977
250,3,0.05,1,3,0.8,0.6,5.60548129956219,4.43023515784222
50,6,0.05,1,3,0.8,0.6,9.66252879138047,7.69591024647588
150,6,0.05,1,3,0.8,0.6,7.30312475726114,5.88586293096128
200,6,0.05,1,3,0.8,0.6,6.31152719070952,4.92442487633747
250,6,0.05,1,3,0.8,0.6,5.47782276080749,4.31317470384681
50,9,0.05,1,3,0.8,0.6,9.70629996651185,7.7124199245287
150,9,0.05,1,3,0.8,0.6,7.22621181146888,5.77153147821841
200,9,0.05,1,3,0.8,0.6,6.21695691211457,4.96164570684018
250,9,0.05,1,3,0.8,0.6,5.44103696717788,4.2188896510912
50,3,0.1,1,3,0.8,0.6,8.39720714453584,6.73593338676121
150,3,0.1,1,3,0.8,0.6,4.99932125159049,3.95525525963825
200,3,0.1,1,3,0.8,0.6,4.0287836411912,3.20987568730893
250,3,0.1,1,3,0.8,0.6,3.74487464636268,3.1047303572945
50,6,0.1,1,3,0.8,0.6,8.41145875555886,6.77290543265965
150,6,0.1,1,3,0.8,0.6,4.60436953541433,3.64900273862092
200,6,0.1,1,3,0.8,0.6,3.53407171627018,2.9228572016177
250,6,0.1,1,3,0.8,0.6,3.16090011212259,2.64019675876783
50,9,0.1,1,3,0.8,0.6,8.40166228782104,6.71576657502548
150,9,0.1,1,3,0.8,0.6,4.52801449175651,3.55094611126444
200,9,0.1,1,3,0.8,0.6,4.04970248645741,3.43088199781335
250,9,0.1,1,3,0.8,0.6,3.80933571435061,3.23556485383407
50,3,0.01,1,5,0.8,0.6,11.0331977381899,8.99700363822605
150,3,0.01,1,5,0.8,0.6,10.327549478149,8.28988348919412
200,3,0.01,1,5,0.8,0.6,9.9703783770434,7.95590209960938
250,3,0.01,1,5,0.8,0.6,9.67299304140634,7.67916571575662
50,6,0.01,1,5,0.8,0.6,11.0308295055929,8.99290665336277
150,6,0.01,1,5,0.8,0.6,10.3361111374618,8.31080561098845
200,6,0.01,1,5,0.8,0.6,9.98184786184589,7.97155794890031
250,6,0.01,1,5,0.8,0.6,9.66384274793958,7.66742971669073
50,9,0.01,1,5,0.8,0.6,11.0319730237849,8.99903935971467
150,9,0.01,1,5,0.8,0.6,10.3370157949566,8.30163839588995
200,9,0.01,1,5,0.8,0.6,9.99219126355547,7.9554499750552
250,9,0.01,1,5,0.8,0.6,9.65426302499162,7.65513743524966
50,3,0.05,1,5,0.8,0.6,9.68090336434739,7.67506441862687
150,3,0.05,1,5,0.8,0.6,7.34416341959384,5.86225559400476
200,3,0.05,1,5,0.8,0.6,6.36176586247025,4.9966865207838
250,3,0.05,1,5,0.8,0.6,5.56888508782112,4.39573271378227
50,6,0.05,1,5,0.8,0.6,9.68590939907673,7.6770832227624
150,6,0.05,1,5,0.8,0.6,7.26057874231341,5.78792140794837
200,6,0.05,1,5,0.8,0.6,6.43699749967808,5.11399443253227
250,6,0.05,1,5,0.8,0.6,5.52713933618557,4.38496664296026
50,9,0.05,1,5,0.8,0.6,9.66263112449192,7.67167895773183
150,9,0.05,1,5,0.8,0.6,7.35302592439706,5.85450280230978
200,9,0.05,1,5,0.8,0.6,6.37401350194677,5.03465901250425
250,9,0.05,1,5,0.8,0.6,5.51216927082122,4.37670832094939
50,3,0.1,1,5,0.8,0.6,8.36297449786013,6.7005210544752
150,3,0.1,1,5,0.8,0.6,4.97569511932005,3.99148725426715
200,3,0.1,1,5,0.8,0.6,4.14601577670542,3.3116627568784
250,3,0.1,1,5,0.8,0.6,3.42065820920273,2.89240497091542
50,6,0.1,1,5,0.8,0.6,8.35222312955503,6.73193989629331
150,6,0.1,1,5,0.8,0.6,5.00270542064947,3.95271334440812
200,6,0.1,1,5,0.8,0.6,3.81779224080677,3.34717592985734
250,6,0.1,1,5,0.8,0.6,3.45622534024413,2.80221060047979
50,9,0.1,1,5,0.8,0.6,8.37378898027978,6.71126722252887
150,9,0.1,1,5,0.8,0.6,4.68111066724786,3.79643183169158
200,9,0.1,1,5,0.8,0.6,4.08780723610643,3.4136209902556
250,9,0.1,1,5,0.8,0.6,3.9445896340944,3.52133643108865
50,3,0.01,1,1,1,0.6,11.0447429419653,9.00109531568444
150,3,0.01,1,1,1,0.6,10.3848499791165,8.3650194251019
200,3,0.01,1,1,1,0.6,10.0431120754724,8.04368757164997
250,3,0.01,1,1,1,0.6,9.73782868015779,7.78019349471383
50,6,0.01,1,1,1,0.6,11.0574699163988,9.02148072615914
150,6,0.01,1,1,1,0.6,10.3794334028452,8.379324539848
200,6,0.01,1,1,1,0.6,10.0654929698907,8.08287380052649
250,6,0.01,1,1,1,0.6,9.73711065867526,7.81400199558424
50,9,0.01,1,1,1,0.6,11.0523675645483,9.01385033648947
150,9,0.01,1,1,1,0.6,10.3823119846962,8.3842717046323
200,9,0.01,1,1,1,0.6,10.0642632438481,8.07189543350883
250,9,0.01,1,1,1,0.6,9.73425690560598,7.80107680610988
50,3,0.05,1,1,1,0.6,9.73894233943237,7.77292732570482
150,3,0.05,1,1,1,0.6,7.32872323505431,5.87361742102582
200,3,0.05,1,1,1,0.6,6.34381209333288,4.93890745743461
250,3,0.05,1,1,1,0.6,5.4233289794695,4.29313394297724
50,6,0.05,1,1,1,0.6,9.74104051169496,7.78791344684103
150,6,0.05,1,1,1,0.6,7.1321855267463,5.80386485224185
200,6,0.05,1,1,1,0.6,6.02058772050449,4.74174731710683
250,6,0.05,1,1,1,0.6,5.14809433136079,4.01728356402853
50,9,0.05,1,1,1,0.6,9.73096325407828,7.80084593399711
150,9,0.05,1,1,1,0.6,7.11691118339979,5.72365802267323
200,9,0.05,1,1,1,0.6,6.09816317082486,4.80487292745839
250,9,0.05,1,1,1,0.6,5.10663423741631,4.02640002706776
50,3,0.1,1,1,1,0.6,8.45688106101947,6.79946534529976
150,3,0.1,1,1,1,0.6,4.48143365605443,3.56261012865149
200,3,0.1,1,1,1,0.6,3.79042010379371,3.21465865425442
250,3,0.1,1,1,1,0.6,3.20851797848735,2.76822629182235
50,6,0.1,1,1,1,0.6,8.33048349243599,6.60484877876613
150,6,0.1,1,1,1,0.6,4.73122986141717,3.88752713410751
200,6,0.1,1,1,1,0.6,4.13730976230069,3.59364186162534
250,6,0.1,1,1,1,0.6,3.6080945242157,3.22905963400136
50,9,0.1,1,1,1,0.6,8.33435289111708,6.74175428307575
150,9,0.1,1,1,1,0.6,4.46799359712745,3.56954126772673
200,9,0.1,1,1,1,0.6,3.61597290772812,3.1357249384341
250,9,0.1,1,1,1,0.6,3.76308722570218,3.28843921163808
50,3,0.01,1,3,1,0.6,11.0305530882075,8.99133267609969
150,3,0.01,1,3,1,0.6,10.3152458502084,8.27827884839929
200,3,0.01,1,3,1,0.6,9.9737349817481,7.953299149223
250,3,0.01,1,3,1,0.6,9.64194668280987,7.65970313030741
50,6,0.01,1,3,1,0.6,11.0314199220941,8.99122354258662
150,6,0.01,1,3,1,0.6,10.3230238391049,8.28813735298488
200,6,0.01,1,3,1,0.6,9.99391081596595,7.97312330163043
250,6,0.01,1,3,1,0.6,9.63481168423876,7.66842717709749
50,9,0.01,1,3,1,0.6,11.0275502968291,8.98742742123811
150,9,0.01,1,3,1,0.6,10.3234429084564,8.28468123726223
200,9,0.01,1,3,1,0.6,9.9778632313431,7.95722928254501
250,9,0.01,1,3,1,0.6,9.64802049379891,7.68077916684358
50,3,0.05,1,3,1,0.6,9.61742307437591,7.60621245011039
150,3,0.05,1,3,1,0.6,7.19781023014493,5.68161010742188
200,3,0.05,1,3,1,0.6,6.29361380404538,4.92945894987687
250,3,0.05,1,3,1,0.6,5.56076741418517,4.45597142758577
50,6,0.05,1,3,1,0.6,9.65946770511245,7.70855580205503
150,6,0.05,1,3,1,0.6,7.07012471357486,5.67784682564113
200,6,0.05,1,3,1,0.6,6.09700964691969,4.83270363185717
250,6,0.05,1,3,1,0.6,5.21971909088649,4.08203556226647
50,9,0.05,1,3,1,0.6,9.64228692941315,7.66516511336617
150,9,0.05,1,3,1,0.6,7.1677080915399,5.7263767408288
200,9,0.05,1,3,1,0.6,6.2174518218006,4.97714863652768
250,9,0.05,1,3,1,0.6,5.23299441057818,4.19236390487008
50,3,0.1,1,3,1,0.6,8.3385566531812,6.68519923997962
150,3,0.1,1,3,1,0.6,4.93043227394199,4.11454209037449
200,3,0.1,1,3,1,0.6,3.86934651570366,3.12485802691916
250,3,0.1,1,3,1,0.6,3.26441118850765,2.86251432999321
50,6,0.1,1,3,1,0.6,8.16055194066914,6.55544015635615
150,6,0.1,1,3,1,0.6,4.48430554578895,3.53781691841457
200,6,0.1,1,3,1,0.6,3.74367294552715,3.29461305037789
250,6,0.1,1,3,1,0.6,3.30460811466216,2.806582575259
50,9,0.1,1,3,1,0.6,8.23051096136576,6.63844929570737
150,9,0.1,1,3,1,0.6,4.43251677248946,3.64256220278533
200,9,0.1,1,3,1,0.6,3.8619824236337,3.35168092147164
250,9,0.1,1,3,1,0.6,2.94839930862968,2.57956695556641
50,3,0.01,1,5,1,0.6,11.036936173374,8.99705405857252
150,3,0.01,1,5,1,0.6,10.3230121633734,8.28587440822436
200,3,0.01,1,5,1,0.6,9.99050043858932,7.96995942488961
250,3,0.01,1,5,1,0.6,9.67898593044506,7.70229638141134
50,6,0.01,1,5,1,0.6,11.0307557733193,8.99128922172215
150,6,0.01,1,5,1,0.6,10.3217558298078,8.2915622877038
200,6,0.01,1,5,1,0.6,9.97462939121774,7.95848979120669
250,6,0.01,1,5,1,0.6,9.67657472497062,7.71087414285411
50,9,0.01,1,5,1,0.6,11.0327798293904,8.99491053042204
150,9,0.01,1,5,1,0.6,10.3136919502419,8.27225428042204
200,9,0.01,1,5,1,0.6,9.97686230369679,7.96414980681046
250,9,0.01,1,5,1,0.6,9.67181347159591,7.70925040867018
50,3,0.05,1,5,1,0.6,9.66228188733245,7.67772044306216
150,3,0.05,1,5,1,0.6,7.28394832086364,5.7821860935377
200,3,0.05,1,5,1,0.6,6.39016324001256,4.99509628959324
250,3,0.05,1,5,1,0.6,5.55580159052675,4.44441687542459
50,6,0.05,1,5,1,0.6,9.67420421213859,7.71768188476562
150,6,0.05,1,5,1,0.6,7.26697856259104,5.79809437627378
200,6,0.05,1,5,1,0.6,6.29076905863171,4.95291270380435
250,6,0.05,1,5,1,0.6,5.52178971822483,4.41724826978601
50,9,0.05,1,5,1,0.6,9.66645917100102,7.72147303042204
150,9,0.05,1,5,1,0.6,7.23941224442063,5.73977594790251
200,9,0.05,1,5,1,0.6,6.40744872051769,5.19974385137143
250,9,0.05,1,5,1,0.6,5.53371812649299,4.46394912056301
50,3,0.1,1,5,1,0.6,8.43967868590044,6.87713291334069
150,3,0.1,1,5,1,0.6,4.73144353972296,3.82896257483441
200,3,0.1,1,5,1,0.6,3.8976245481707,3.29066566798998
250,3,0.1,1,5,1,0.6,3.43760818277795,2.94410274339759
50,6,0.1,1,5,1,0.6,8.38661067882225,6.8310895173446
150,6,0.1,1,5,1,0.6,4.69079260253345,3.79236171556556
200,6,0.1,1,5,1,0.6,3.54630269810166,2.97310240372368
250,6,0.1,1,5,1,0.6,3.64473239791769,3.15879689092221
50,9,0.1,1,5,1,0.6,8.32140123598257,6.74405437967052
150,9,0.1,1,5,1,0.6,4.79693038344215,3.91321165665336
200,9,0.1,1,5,1,0.6,3.72050058211039,3.10809724227242
250,9,0.1,1,5,1,0.6,3.29806009774421,2.85021242888077
50,3,0.01,1,1,0.6,0.8,11.0582666135902,9.0256287947945
150,3,0.01,1,1,0.6,0.8,10.4017492729743,8.37515955385954
200,3,0.01,1,1,0.6,0.8,10.0816756281455,8.04658574643342
250,3,0.01,1,1,0.6,0.8,9.79030972968481,7.77580825142238
50,6,0.01,1,1,0.6,0.8,11.0448620535992,9.00891245966372
150,6,0.01,1,1,0.6,0.8,10.4010211063324,8.37823917554772
200,6,0.01,1,1,0.6,0.8,10.086893097678,8.03647845724355
250,6,0.01,1,1,0.6,0.8,9.76163622053416,7.74893984587296
50,9,0.01,1,1,0.6,0.8,11.0438077257999,9.01283728558084
150,9,0.01,1,1,0.6,0.8,10.3852737946966,8.36719247569209
200,9,0.01,1,1,0.6,0.8,10.069284656532,8.05020207944124
250,9,0.01,1,1,0.6,0.8,9.75332176398767,7.74529332699983
50,3,0.05,1,1,0.6,0.8,9.76023091759743,7.7306664508322
150,3,0.05,1,1,0.6,0.8,7.51910202650564,5.90091473123302
200,3,0.05,1,1,0.6,0.8,6.7318003530783,5.28150143830673
250,3,0.05,1,1,0.6,0.8,5.85419461943171,4.47375853165336
50,6,0.05,1,1,0.6,0.8,9.75745246445655,7.73090594747792
150,6,0.05,1,1,0.6,0.8,7.35089796391218,5.81806182861328
200,6,0.05,1,1,0.6,0.8,6.61818305422682,5.2652179883874
250,6,0.05,1,1,0.6,0.8,5.87704786678553,4.59164760423743
50,9,0.05,1,1,0.6,0.8,9.73639863507464,7.7119432532269
150,9,0.05,1,1,0.6,0.8,7.44438790952313,5.97719474460768
200,9,0.05,1,1,0.6,0.8,6.56287224817793,5.18967504086702
250,9,0.05,1,1,0.6,0.8,5.6488747134995,4.40635084069293
50,3,0.1,1,1,0.6,0.8,8.6144200911469,6.91747018565302
150,3,0.1,1,1,0.6,0.8,5.12246971739043,4.07530610457711
200,3,0.1,1,1,0.6,0.8,4.55711405240034,3.58448459791101
250,3,0.1,1,1,0.6,0.8,3.60868145351898,2.9867643273395
50,6,0.1,1,1,0.6,0.8,8.50791480469445,6.7874523660411
150,6,0.1,1,1,0.6,0.8,5.02548718737429,4.12189450471298
200,6,0.1,1,1,0.6,0.8,3.97235397785151,3.37555993121603
250,6,0.1,1,1,0.6,0.8,4.0420246265768,3.33317267376444
50,9,0.1,1,1,0.6,0.8,8.45407406670641,6.73568261188009
150,9,0.1,1,1,0.6,0.8,4.98066369459083,3.93928262461787
200,9,0.1,1,1,0.6,0.8,4.02248296855412,3.28648874034052
250,9,0.1,1,1,0.6,0.8,3.71707954120048,3.04634260094684
50,3,0.01,1,3,0.6,0.8,11.0386341819247,9.00399514903193
150,3,0.01,1,3,0.6,0.8,10.3735049013867,8.35585585884426
200,3,0.01,1,3,0.6,0.8,10.0460487570874,8.01255134914232
250,3,0.01,1,3,0.6,0.8,9.72804374474968,7.71931225320567
50,6,0.01,1,3,0.6,0.8,11.0406789471203,9.00663923180622
150,6,0.01,1,3,0.6,0.8,10.3642994719813,8.32660077965778
200,6,0.01,1,3,0.6,0.8,10.0301696508369,7.98555921471637
250,6,0.01,1,3,0.6,0.8,9.72613797166166,7.70366237474524
50,9,0.01,1,3,0.6,0.8,11.0483026678387,9.01287908139436
150,9,0.01,1,3,0.6,0.8,10.3641251122378,8.33049309771994
200,9,0.01,1,3,0.6,0.8,10.0437852348617,8.00656990382982
250,9,0.01,1,3,0.6,0.8,9.72367426716255,7.70923349131709
50,3,0.05,1,3,0.6,0.8,9.74535490597075,7.74232416567595
150,3,0.05,1,3,0.6,0.8,7.37316312041083,5.7952764759893
200,3,0.05,1,3,0.6,0.8,6.37044608730886,4.95519687818444
250,3,0.05,1,3,0.6,0.8,5.73537014799451,4.43428702976393
50,6,0.05,1,3,0.6,0.8,9.72963178612506,7.68689959982167
150,6,0.05,1,3,0.6,0.8,7.38150116434457,5.82214322297469
200,6,0.05,1,3,0.6,0.8,6.46775388171508,5.07813893193784
250,6,0.05,1,3,0.6,0.8,5.58717104258318,4.30706720766814
50,9,0.05,1,3,0.6,0.8,9.75741627001985,7.72276936406675
150,9,0.05,1,3,0.6,0.8,7.37765297947224,5.902227650518
200,9,0.05,1,3,0.6,0.8,6.48017352630294,5.02529376486073
250,9,0.05,1,3,0.6,0.8,5.7393089408423,4.56205782682999
50,3,0.1,1,3,0.6,0.8,8.50555455367365,6.79513947860054
150,3,0.1,1,3,0.6,0.8,4.95691134900454,3.94830886177395
200,3,0.1,1,3,0.6,0.8,3.89610640815701,3.20743394934613
250,3,0.1,1,3,0.6,0.8,3.6871268606927,3.12672391145126
50,6,0.1,1,3,0.6,0.8,8.44528335604388,6.83633986763332
150,6,0.1,1,3,0.6,0.8,4.96163083619747,3.79508574112602
200,6,0.1,1,3,0.6,0.8,4.4472080577303,3.59548386283543
250,6,0.1,1,3,0.6,0.8,3.76422286451525,3.14405723240065
50,9,0.1,1,3,0.6,0.8,8.42568376250246,6.74039293372113
150,9,0.1,1,3,0.6,0.8,4.98998921624068,3.90949116582456
200,9,0.1,1,3,0.6,0.8,3.9738881796179,3.14749709419582
250,9,0.1,1,3,0.6,0.8,3.34478171268677,2.66241521420686
50,3,0.01,1,5,0.6,0.8,11.0399276547175,9.0086958512016
150,3,0.01,1,5,0.6,0.8,10.3681221576613,8.33728790283203
200,3,0.01,1,5,0.6,0.8,10.0253307493015,8.00350056523862
250,3,0.01,1,5,0.6,0.8,9.70095092106993,7.68435038690982
50,6,0.01,1,5,0.6,0.8,11.0416186870429,9.00370224662449
150,6,0.01,1,5,0.6,0.8,10.3533599422179,8.32557678222656
200,6,0.01,1,5,0.6,0.8,10.0276527594154,7.99994327711022
250,6,0.01,1,5,0.6,0.8,9.72462624143142,7.70923846700917
50,9,0.01,1,5,0.6,0.8,11.0456115981398,9.01352558965268
150,9,0.01,1,5,0.6,0.8,10.3652307402835,8.34349756655486
200,9,0.01,1,5,0.6,0.8,10.0366388612647,8.01531882908033
250,9,0.01,1,5,0.6,0.8,9.68748125366576,7.67950074569039
50,3,0.05,1,5,0.6,0.8,9.72546339006422,7.68833823826002
150,3,0.05,1,5,0.6,0.8,7.395892730052,5.86523503842561
200,3,0.05,1,5,0.6,0.8,6.39188111024005,4.90235668679942
250,3,0.05,1,5,0.6,0.8,5.87909618005896,4.54214809251868
50,6,0.05,1,5,0.6,0.8,9.6839955810347,7.65438511060632
150,6,0.05,1,5,0.6,0.8,7.40643337755959,5.90521770974864
200,6,0.05,1,5,0.6,0.8,6.39849672169003,5.02959607995075
250,6,0.05,1,5,0.6,0.8,5.60525160176322,4.37560239045516
50,9,0.05,1,5,0.6,0.8,9.73775651826874,7.72349216627038
150,9,0.05,1,5,0.6,0.8,7.3689402137181,5.86422032895296
200,9,0.05,1,5,0.6,0.8,6.52306992186284,5.06883969514266
250,9,0.05,1,5,0.6,0.8,5.65023051463386,4.44230419656505
50,3,0.1,1,5,0.6,0.8,8.42998784647197,6.78849460767663
150,3,0.1,1,5,0.6,0.8,5.18858331122302,4.02024476424508
200,3,0.1,1,5,0.6,0.8,4.18690162073761,3.30811508842137
250,3,0.1,1,5,0.6,0.8,3.78780258739663,3.17503821331522
50,6,0.1,1,5,0.6,0.8,8.32724864119806,6.64590818985649
150,6,0.1,1,5,0.6,0.8,4.94614424296209,3.83406398607337
200,6,0.1,1,5,0.6,0.8,4.18080925465214,3.31024999203889
250,6,0.1,1,5,0.6,0.8,3.6310353206132,2.91682599938434
50,9,0.1,1,5,0.6,0.8,8.42102670146616,6.7822730022928
150,9,0.1,1,5,0.6,0.8,4.92463266557486,3.84669063402259
200,9,0.1,1,5,0.6,0.8,4.07568673051304,3.37008169422979
250,9,0.1,1,5,0.6,0.8,4.12630773587065,3.40332263448964
50,3,0.01,1,1,0.8,0.8,11.0417028370727,9.00544738769531
150,3,0.01,1,1,0.8,0.8,10.3767897409687,8.33633456022843
200,3,0.01,1,1,0.8,0.8,10.0534151659033,8.03476880944294
250,3,0.01,1,1,0.8,0.8,9.73005174545012,7.7470819224482
50,6,0.01,1,1,0.8,0.8,11.0404737435347,8.99574080757473
150,6,0.01,1,1,0.8,0.8,10.389218746484,8.35806572955588
200,6,0.01,1,1,0.8,0.8,10.0528016646676,8.03151570195737
250,6,0.01,1,1,0.8,0.8,9.73669039658864,7.77463531494141
50,9,0.01,1,1,0.8,0.8,11.0528551339086,9.01075810971467
150,9,0.01,1,1,0.8,0.8,10.3894131162586,8.35736183498217
200,9,0.01,1,1,0.8,0.8,10.0763491679042,8.06988459048064
250,9,0.01,1,1,0.8,0.8,9.76202917928692,7.79028851052989
50,3,0.05,1,1,0.8,0.8,9.70825522639391,7.74106796928074
150,3,0.05,1,1,0.8,0.8,7.28299557465846,5.69223387345024
200,3,0.05,1,1,0.8,0.8,6.43936725558521,4.98272373365319
250,3,0.05,1,1,0.8,0.8,5.40225783865079,4.25878408680791
50,6,0.05,1,1,0.8,0.8,9.76386297778725,7.75199127197266
150,6,0.05,1,1,0.8,0.8,7.47515047667385,5.96776481296705
