"nrounds","max_depth","eta","gamma","min_child_weight","subsample","colsample_bytree","RMSE","MAE"
50,9,0.01,1,1,0.6,0.6,7.64208143270396,5.92000361851284
150,9,0.01,1,1,0.6,0.6,7.14590953625082,5.50611877441406
200,9,0.01,1,1,0.6,0.6,6.90651628195164,5.34127371651786
250,9,0.01,1,1,0.6,0.6,6.70062597749807,5.19121333530971
50,3,0.05,1,1,0.6,0.6,6.76066944829399,5.27721132550921
150,3,0.05,1,1,0.6,0.6,5.23971669261975,4.38649095807757
200,3,0.05,1,1,0.6,0.6,4.60323042136729,3.95354897635324
250,3,0.05,1,1,0.6,0.6,4.40166215490684,3.85122844151088
50,6,0.05,1,1,0.6,0.6,6.6746792852074,5.173218863351
150,6,0.05,1,1,0.6,0.6,4.99334050347398,4.10298483712333
200,6,0.05,1,1,0.6,0.6,4.90066707935256,4.32361275809152
250,6,0.05,1,1,0.6,0.6,4.30605118626043,3.78092084612165
50,9,0.05,1,1,0.6,0.6,6.69517319035962,5.21351678030832
150,9,0.05,1,1,0.6,0.6,5.10714549867764,4.28923525129046
200,9,0.05,1,1,0.6,0.6,4.74589979744133,4.08591188703264
250,9,0.05,1,1,0.6,0.6,4.20667562982598,3.65729032244001
50,3,0.1,1,1,0.6,0.6,5.70077131300473,4.5095579964774
150,3,0.1,1,1,0.6,0.6,3.91187282351823,3.4405152457101
200,3,0.1,1,1,0.6,0.6,4.14746268059566,3.65118244716099
250,3,0.1,1,1,0.6,0.6,3.87330933606418,3.41085706438337
50,6,0.1,1,1,0.6,0.6,5.78124156216529,4.59844098772321
150,6,0.1,1,1,0.6,0.6,4.07517719203249,3.6272713797433
200,6,0.1,1,1,0.6,0.6,3.97020061550977,3.53364726475307
250,6,0.1,1,1,0.6,0.6,4.45762472000298,3.93115016392299
50,9,0.1,1,1,0.6,0.6,5.7650714699956,4.64620426722935
150,9,0.1,1,1,0.6,0.6,4.27840909603678,3.69809450422014
200,9,0.1,1,1,0.6,0.6,4.18437045312977,3.62441580636161
250,9,0.1,1,1,0.6,0.6,4.43486723383083,4.0490232195173
50,3,0.01,1,3,0.6,0.6,7.65406717542932,5.93925748552595
150,3,0.01,1,3,0.6,0.6,7.14959831599017,5.51113019670759
200,3,0.01,1,3,0.6,0.6,6.97335271040001,5.38219397408622
250,3,0.01,1,3,0.6,0.6,6.71625691351462,5.22895540509905
50,6,0.01,1,3,0.6,0.6,7.63790140416062,5.92092296055385
150,6,0.01,1,3,0.6,0.6,7.16140045943246,5.50931167602539
200,6,0.01,1,3,0.6,0.6,6.92675403025647,5.3440922328404
250,6,0.01,1,3,0.6,0.6,6.71848050298871,5.20839636666434
50,9,0.01,1,3,0.6,0.6,7.63798550984123,5.91492462158203
150,9,0.01,1,3,0.6,0.6,7.15647282593179,5.51529312133789
200,9,0.01,1,3,0.6,0.6,6.93872664818416,5.3472535269601
250,9,0.01,1,3,0.6,0.6,6.74797156127838,5.21133804321289
50,3,0.05,1,3,0.6,0.6,6.70590266456094,5.19063186645508
150,3,0.05,1,3,0.6,0.6,5.20841205009495,4.2746592930385
200,3,0.05,1,3,0.6,0.6,4.53761344731228,3.83338873726981
250,3,0.05,1,3,0.6,0.6,4.38546692636095,3.69134140014648
50,6,0.05,1,3,0.6,0.6,6.72928026770566,5.22406659807478
150,6,0.05,1,3,0.6,0.6,5.15761800884576,4.28670338221959
200,6,0.05,1,3,0.6,0.6,4.55718629384937,3.83392224993025
250,6,0.05,1,3,0.6,0.6,4.23775570118939,3.53335789271763
50,9,0.05,1,3,0.6,0.6,6.71861074527234,5.19084058489118
150,9,0.05,1,3,0.6,0.6,5.11704037718497,4.18787493024554
200,9,0.05,1,3,0.6,0.6,4.62353236320372,3.88869912283761
250,9,0.05,1,3,0.6,0.6,4.26561301765077,3.74780218941825
50,3,0.1,1,3,0.6,0.6,5.8558278981784,4.63035801478795
150,3,0.1,1,3,0.6,0.6,4.32209476041776,3.61432266235352
200,3,0.1,1,3,0.6,0.6,4.14144024896594,3.52588490077427
250,3,0.1,1,3,0.6,0.6,3.88162068709698,3.32925687517439
50,6,0.1,1,3,0.6,0.6,5.75492697823479,4.58595984322684
150,6,0.1,1,3,0.6,0.6,4.40578673736835,3.77557046072824
200,6,0.1,1,3,0.6,0.6,3.98298880410292,3.30614961896624
250,6,0.1,1,3,0.6,0.6,3.99790171703336,3.38644899640764
50,9,0.1,1,3,0.6,0.6,5.82726179178071,4.49283817836216
150,9,0.1,1,3,0.6,0.6,4.11923672474038,3.53634262084961
200,9,0.1,1,3,0.6,0.6,3.91643941736342,3.1956912449428
250,9,0.1,1,3,0.6,0.6,3.68852750134087,3.06681714739118
50,3,0.01,1,5,0.6,0.6,7.64840950639779,5.92745154244559
150,3,0.01,1,5,0.6,0.6,7.17354518407072,5.52865219116211
200,3,0.01,1,5,0.6,0.6,6.9932932613789,5.39345114571708
250,3,0.01,1,5,0.6,0.6,6.78180114415201,5.24151120867048
50,6,0.01,1,5,0.6,0.6,7.65159882698581,5.92396000453404
150,6,0.01,1,5,0.6,0.6,7.1838177045987,5.53939165387835
200,6,0.01,1,5,0.6,0.6,6.97754295865695,5.39663096836635
250,6,0.01,1,5,0.6,0.6,6.75166429178476,5.23248726981027
50,9,0.01,1,5,0.6,0.6,7.65046528320617,5.92745699201311
150,9,0.01,1,5,0.6,0.6,7.17748823506759,5.52950777326311
200,9,0.01,1,5,0.6,0.6,6.94826634824503,5.35074996948242
250,9,0.01,1,5,0.6,0.6,6.78153180709167,5.26567895071847
50,3,0.05,1,5,0.6,0.6,6.6776448003679,5.11242730276925
150,3,0.05,1,5,0.6,0.6,5.25929448331251,4.23245457240513
200,3,0.05,1,5,0.6,0.6,4.75637256068058,4.08912113734654
250,3,0.05,1,5,0.6,0.6,4.29740584557063,3.68277958461217
50,6,0.05,1,5,0.6,0.6,6.78911090416433,5.3027823311942
150,6,0.05,1,5,0.6,0.6,5.20933207579127,4.26084845406668
200,6,0.05,1,5,0.6,0.6,4.72700407215603,4.10064860752651
250,6,0.05,1,5,0.6,0.6,4.40976445464577,3.7407831464495
50,9,0.05,1,5,0.6,0.6,6.72266069581941,5.20957837785993
150,9,0.05,1,5,0.6,0.6,5.20376826655053,4.25023596627372
200,9,0.05,1,5,0.6,0.6,4.93352806228491,4.22847366333008
250,9,0.05,1,5,0.6,0.6,4.2613253371728,3.61609704153878
50,3,0.1,1,5,0.6,0.6,5.80864943858594,4.56991522652762
150,3,0.1,1,5,0.6,0.6,4.059808730881,3.52352414812361
200,3,0.1,1,5,0.6,0.6,3.80668768497413,3.26572581699916
250,3,0.1,1,5,0.6,0.6,3.87201198387068,3.09174946376256
50,6,0.1,1,5,0.6,0.6,5.77120130850712,4.49031829833984
150,6,0.1,1,5,0.6,0.6,4.1639494573377,3.57035664149693
200,6,0.1,1,5,0.6,0.6,3.65361415676875,3.10698046003069
250,6,0.1,1,5,0.6,0.6,3.62339343870496,3.15912137712751
50,9,0.1,1,5,0.6,0.6,5.90674526330154,4.66311318533761
150,9,0.1,1,5,0.6,0.6,4.23599492240889,3.65459551130022
200,9,0.1,1,5,0.6,0.6,4.2551450241916,3.59818649291992
250,9,0.1,1,5,0.6,0.6,3.78567095804136,3.20815059116908
50,3,0.01,1,1,0.8,0.6,7.62831098380978,5.91603306361607
150,3,0.01,1,1,0.8,0.6,7.09372145794023,5.46784155709403
200,3,0.01,1,1,0.8,0.6,6.86063969738506,5.32561547415597
250,3,0.01,1,1,0.8,0.6,6.64123110557563,5.15006038120815
50,6,0.01,1,1,0.8,0.6,7.6229280356472,5.90648487636021
150,6,0.01,1,1,0.8,0.6,7.08216702690802,5.46361650739397
200,6,0.01,1,1,0.8,0.6,6.81311386479185,5.27068982805525
250,6,0.01,1,1,0.8,0.6,6.61426369647535,5.15203039986747
50,9,0.01,1,1,0.8,0.6,7.61859017798539,5.89729036603655
150,9,0.01,1,1,0.8,0.6,7.09360435877157,5.47695105416434
200,9,0.01,1,1,0.8,0.6,6.83603386815876,5.29450498308454
250,9,0.01,1,1,0.8,0.6,6.60689655433054,5.13351222446987
50,3,0.05,1,1,0.8,0.6,6.59102599728249,5.1070671081543
150,3,0.05,1,1,0.8,0.6,5.14968724280625,4.35569926670619
200,3,0.05,1,1,0.8,0.6,4.47988640560113,3.8337026323591
250,3,0.05,1,1,0.8,0.6,4.30276488753219,3.79576437813895
50,6,0.05,1,1,0.8,0.6,6.55837851677347,5.04842104230608
150,6,0.05,1,1,0.8,0.6,5.13545460668853,4.39056287493025
200,6,0.05,1,1,0.8,0.6,4.56165769895592,3.99886648995536
250,6,0.05,1,1,0.8,0.6,4.55333451154849,3.97808074951172
50,9,0.05,1,1,0.8,0.6,6.52293871364041,5.03780691964286
150,9,0.05,1,1,0.8,0.6,4.98504052577383,4.29518127441406
200,9,0.05,1,1,0.8,0.6,4.58828539971174,4.10257175990513
250,9,0.05,1,1,0.8,0.6,4.23748704915505,3.72411836896624
50,3,0.1,1,1,0.8,0.6,5.80475947483365,4.66519110543387
150,3,0.1,1,1,0.8,0.6,3.86849473529055,3.38852855137416
200,3,0.1,1,1,0.8,0.6,3.98414336070761,3.47438594273158
250,3,0.1,1,1,0.8,0.6,4.25108863768314,3.71825463431222
50,6,0.1,1,1,0.8,0.6,5.64697967684118,4.5369747706822
150,6,0.1,1,1,0.8,0.6,4.59311119567145,4.12476512363979
200,6,0.1,1,1,0.8,0.6,4.14210243830291,3.603577205113
250,6,0.1,1,1,0.8,0.6,4.3474263661133,3.44702202933175
50,9,0.1,1,1,0.8,0.6,5.74083786076338,4.64337267194475
150,9,0.1,1,1,0.8,0.6,4.24960040237813,3.81602696010045
200,9,0.1,1,1,0.8,0.6,4.11616652292296,3.79373986380441
250,9,0.1,1,1,0.8,0.6,4.21998723085052,3.54613331386021
50,3,0.01,1,3,0.8,0.6,7.63484382061904,5.9171257019043
150,3,0.01,1,3,0.8,0.6,7.12125208759523,5.46663393293108
200,3,0.01,1,3,0.8,0.6,6.90383461879961,5.33318710327148
250,3,0.01,1,3,0.8,0.6,6.69516917351613,5.17765263148716
50,6,0.01,1,3,0.8,0.6,7.62433192672917,5.90669740949358
150,6,0.01,1,3,0.8,0.6,7.09170097583635,5.44799750191825
200,6,0.01,1,3,0.8,0.6,6.85693399595567,5.28941399710519
250,6,0.01,1,3,0.8,0.6,6.63874406598249,5.14124625069754
50,9,0.01,1,3,0.8,0.6,7.62574310301659,5.90966796875
150,9,0.01,1,3,0.8,0.6,7.10529816397185,5.4800169808524
200,9,0.01,1,3,0.8,0.6,6.88747358748001,5.34228297642299
250,9,0.01,1,3,0.8,0.6,6.64422304355286,5.13949693952288
50,3,0.05,1,3,0.8,0.6,6.67221413135488,5.1547372000558
150,3,0.05,1,3,0.8,0.6,5.04598953459355,4.26432636805943
200,3,0.05,1,3,0.8,0.6,4.47549709031754,3.82993752615792
250,3,0.05,1,3,0.8,0.6,4.17067868654921,3.58092062813895
50,6,0.05,1,3,0.8,0.6,6.63478243360948,5.09590366908482
150,6,0.05,1,3,0.8,0.6,5.02754409420025,4.1979969569615
200,6,0.05,1,3,0.8,0.6,4.5799410901337,3.88576998029436
250,6,0.05,1,3,0.8,0.6,4.28079692752119,3.80356161934989
50,9,0.05,1,3,0.8,0.6,6.64458635304856,5.10509490966797
150,9,0.05,1,3,0.8,0.6,5.02703860796757,4.21611404418945
200,9,0.05,1,3,0.8,0.6,4.47241898801522,3.92336600167411
250,9,0.05,1,3,0.8,0.6,4.30082570385757,3.6642951965332
50,3,0.1,1,3,0.8,0.6,5.80170415291528,4.71766499110631
150,3,0.1,1,3,0.8,0.6,4.12041568384183,3.57191739763532
200,3,0.1,1,3,0.8,0.6,3.84199762450745,3.43500900268555
250,3,0.1,1,3,0.8,0.6,3.54999366567504,3.17650440761021
50,6,0.1,1,3,0.8,0.6,5.7128571944196,4.5549806867327
150,6,0.1,1,3,0.8,0.6,4.12754483686915,3.43776321411133
200,6,0.1,1,3,0.8,0.6,3.96190461467768,3.5920034136091
250,6,0.1,1,3,0.8,0.6,3.77146643989681,3.07024274553571
50,9,0.1,1,3,0.8,0.6,5.66933839659656,4.45577512468611
150,9,0.1,1,3,0.8,0.6,4.55212243621241,3.68837683541434
200,9,0.1,1,3,0.8,0.6,3.94908616606818,3.56139319283622
250,9,0.1,1,3,0.8,0.6,4.03474409465267,3.42664282662528
50,3,0.01,1,5,0.8,0.6,7.64156336015541,5.92568642752511
150,3,0.01,1,5,0.8,0.6,7.1363133204676,5.48647144862584
200,3,0.01,1,5,0.8,0.6,6.90419770768726,5.31897136143276
250,3,0.01,1,5,0.8,0.6,6.70212605239832,5.20480510166713
50,6,0.01,1,5,0.8,0.6,7.64524214687117,5.93200847080776
150,6,0.01,1,5,0.8,0.6,7.143292208586,5.51249585832868
200,6,0.01,1,5,0.8,0.6,6.90155059270008,5.36291776384626
250,6,0.01,1,5,0.8,0.6,6.67179163402024,5.15640422276088
50,9,0.01,1,5,0.8,0.6,7.63635617878681,5.92745208740234
150,9,0.01,1,5,0.8,0.6,7.12079425722413,5.48970576695034
200,9,0.01,1,5,0.8,0.6,6.90653587822645,5.33458055768694
250,9,0.01,1,5,0.8,0.6,6.6888557810245,5.19109235491071
50,3,0.05,1,5,0.8,0.6,6.67768124093526,5.17414910452707
150,3,0.05,1,5,0.8,0.6,5.04582668845987,4.20039204188756
200,3,0.05,1,5,0.8,0.6,4.4709870019663,3.86421312604632
250,3,0.05,1,5,0.8,0.6,4.04496010415286,3.47462681361607
50,6,0.05,1,5,0.8,0.6,6.68083923447149,5.16294261387416
150,6,0.05,1,5,0.8,0.6,5.14308112304872,4.24593952723912
200,6,0.05,1,5,0.8,0.6,4.66344530070418,4.04918888636998
250,6,0.05,1,5,0.8,0.6,4.1208469292405,3.57777677263532
50,9,0.05,1,5,0.8,0.6,6.73398149555081,5.19993427821568
150,9,0.05,1,5,0.8,0.6,5.07635770147155,4.27345875331334
200,9,0.05,1,5,0.8,0.6,4.57991949325358,3.91932569231306
250,9,0.05,1,5,0.8,0.6,4.03060216067855,3.41023962838309
50,3,0.1,1,5,0.8,0.6,5.75663983341935,4.54927226475307
150,3,0.1,1,5,0.8,0.6,4.00451310037217,3.46456636701311
200,3,0.1,1,5,0.8,0.6,3.84558842356234,3.18061229160854
250,3,0.1,1,5,0.8,0.6,3.83953374960895,3.33170100620815
50,6,0.1,1,5,0.8,0.6,5.8835750729783,4.72623661586216
150,6,0.1,1,5,0.8,0.6,4.10791982511026,3.35556738717215
200,6,0.1,1,5,0.8,0.6,3.60001510076161,3.25447082519531
250,6,0.1,1,5,0.8,0.6,3.9385428675234,3.23536464146205
50,9,0.1,1,5,0.8,0.6,5.85772177950848,4.74662780761719
150,9,0.1,1,5,0.8,0.6,3.96232727263037,3.51293291364397
200,9,0.1,1,5,0.8,0.6,3.46046305801276,2.93871089390346
250,9,0.1,1,5,0.8,0.6,3.4228634693434,2.79063742501395
50,3,0.01,1,1,1,0.6,7.61100180537903,5.89413234165737
150,3,0.01,1,1,1,0.6,7.06969839700701,5.46333530970982
200,3,0.01,1,1,1,0.6,6.8338058043095,5.29719870431083
250,3,0.01,1,1,1,0.6,6.61097225661613,5.11960274832589
50,6,0.01,1,1,1,0.6,7.60182072967089,5.88438252040318
150,6,0.01,1,1,1,0.6,7.04702516525965,5.43091910226004
200,6,0.01,1,1,1,0.6,6.79096502676124,5.24915531703404
250,6,0.01,1,1,1,0.6,6.56620711843421,5.07381711687361
50,9,0.01,1,1,1,0.6,7.59986041846192,5.88805171421596
150,9,0.01,1,1,1,0.6,7.05431599012488,5.44664764404297
200,9,0.01,1,1,1,0.6,6.7774769192736,5.22502681187221
250,9,0.01,1,1,1,0.6,6.51203724600347,5.01757213047573
50,3,0.05,1,1,1,0.6,6.58359599193597,5.07797459193638
150,3,0.05,1,1,1,0.6,4.87737820228792,4.19723020281111
200,3,0.05,1,1,1,0.6,4.3296086825104,3.72102246965681
250,3,0.05,1,1,1,0.6,4.21431102340517,3.81256375994001
50,6,0.05,1,1,1,0.6,6.59368700820363,5.11044529506138
150,6,0.05,1,1,1,0.6,5.08280267829027,4.44379207066127
200,6,0.05,1,1,1,0.6,4.82593265719001,4.16124834333147
250,6,0.05,1,1,1,0.6,4.334197365431,4.02273614065988
50,9,0.05,1,1,1,0.6,6.52319020700962,5.00613130841936
150,9,0.05,1,1,1,0.6,4.99672838353933,4.32620566231864
200,9,0.05,1,1,1,0.6,4.58426401983385,4.01334599086216
250,9,0.05,1,1,1,0.6,4.40293667533698,3.98856898716518
50,3,0.1,1,1,1,0.6,5.58526109517539,4.57245472499302
150,3,0.1,1,1,1,0.6,3.90221714997426,3.38043812343052
200,3,0.1,1,1,1,0.6,3.74802609718333,3.38934053693499
250,3,0.1,1,1,1,0.6,4.20081663218567,3.56098937988281
50,6,0.1,1,1,1,0.6,5.56971281913692,4.53800855364118
150,6,0.1,1,1,1,0.6,4.40386183524666,4.0104740687779
200,6,0.1,1,1,1,0.6,4.70073324275543,4.1588249206543
250,6,0.1,1,1,1,0.6,3.96200000977072,3.50787898472377
50,9,0.1,1,1,1,0.6,5.71182137194537,4.82289886474609
150,9,0.1,1,1,1,0.6,4.01410767917377,3.58662741524833
200,9,0.1,1,1,1,0.6,4.24551367294212,3.54439217703683
250,9,0.1,1,1,1,0.6,4.02467822378959,3.64109148297991
50,3,0.01,1,3,1,0.6,7.62847839205182,5.90818786621094
150,3,0.01,1,3,1,0.6,7.10840945510116,5.4621821812221
200,3,0.01,1,3,1,0.6,6.87635781704949,5.27427237374442
250,3,0.01,1,3,1,0.6,6.68087743963501,5.1377683367048
50,6,0.01,1,3,1,0.6,7.61488527208806,5.88832855224609
150,6,0.01,1,3,1,0.6,7.09019233200668,5.44389452253069
200,6,0.01,1,3,1,0.6,6.84603256181909,5.26288386753627
250,6,0.01,1,3,1,0.6,6.63715707206596,5.11378315516881
50,9,0.01,1,3,1,0.6,7.62060709657521,5.89932087489537
150,9,0.01,1,3,1,0.6,7.09947709391417,5.45761707850865
200,9,0.01,1,3,1,0.6,6.86261153451938,5.29455947875977
250,9,0.01,1,3,1,0.6,6.62646183830697,5.11685562133789
50,3,0.05,1,3,1,0.6,6.65387298234435,5.11517224993025
150,3,0.05,1,3,1,0.6,5.08835364802149,4.34804861886161
200,3,0.05,1,3,1,0.6,4.54898486870128,3.98683547973633
250,3,0.05,1,3,1,0.6,4.21840850696646,3.62322344098772
50,6,0.05,1,3,1,0.6,6.65806796701451,5.15255192347935
150,6,0.05,1,3,1,0.6,5.02706576373675,4.27538626534598
200,6,0.05,1,3,1,0.6,4.57687392212387,4.11723763602121
250,6,0.05,1,3,1,0.6,4.43374776286781,3.75492531912667
50,9,0.05,1,3,1,0.6,6.64963247110271,5.08943884713309
150,9,0.05,1,3,1,0.6,5.1320154294917,4.40185056413923
200,9,0.05,1,3,1,0.6,4.66161652522151,4.08071299961635
250,9,0.05,1,3,1,0.6,4.18269425533524,3.44684055873326
50,3,0.1,1,3,1,0.6,5.78744519169972,4.83861323765346
150,3,0.1,1,3,1,0.6,3.8466561495877,3.37648337227958
200,3,0.1,1,3,1,0.6,3.88466501733122,3.38296672276088
250,3,0.1,1,3,1,0.6,3.7380303908065,3.11077008928571
50,6,0.1,1,3,1,0.6,5.9385887943825,4.90904780796596
150,6,0.1,1,3,1,0.6,4.34217595450563,3.53070068359375
200,6,0.1,1,3,1,0.6,4.1914531096737,3.46118218558175
250,6,0.1,1,3,1,0.6,4.27650232216935,3.53480856759208
50,9,0.1,1,3,1,0.6,5.84892324606337,4.85719517299107
150,9,0.1,1,3,1,0.6,4.35603195459671,3.79180799211775
200,9,0.1,1,3,1,0.6,4.64387223949734,4.01554707118443
250,9,0.1,1,3,1,0.6,3.76797565039159,3.26054927280971
50,3,0.01,1,5,1,0.6,7.62655743238803,5.90537425449916
150,3,0.01,1,5,1,0.6,7.11527056751247,5.48229925973075
200,3,0.01,1,5,1,0.6,6.88013686932149,5.30913598196847
250,3,0.01,1,5,1,0.6,6.67635782352761,5.15781402587891
50,6,0.01,1,5,1,0.6,7.61733901531827,5.90168653215681
150,6,0.01,1,5,1,0.6,7.09480109442451,5.47075980050223
200,6,0.01,1,5,1,0.6,6.85443356363641,5.29373659406389
250,6,0.01,1,5,1,0.6,6.65676078292692,5.15189034598214
50,9,0.01,1,5,1,0.6,7.61000893464256,5.88302448817662
150,9,0.01,1,5,1,0.6,7.0922623701154,5.45817674909319
200,9,0.01,1,5,1,0.6,6.88480166905693,5.32969066074916
250,9,0.01,1,5,1,0.6,6.64504890898038,5.15698187691825
50,3,0.05,1,5,1,0.6,6.67169476899597,5.13714000156948
150,3,0.05,1,5,1,0.6,4.93431380858292,4.17057473318917
200,3,0.05,1,5,1,0.6,4.47471109865319,3.99072701590402
250,3,0.05,1,5,1,0.6,4.14908027986231,3.62803486415318
50,6,0.05,1,5,1,0.6,6.69462236931822,5.23980058942522
150,6,0.05,1,5,1,0.6,5.04848459408054,4.2589956011091
200,6,0.05,1,5,1,0.6,4.41741978404516,3.85018157958984
250,6,0.05,1,5,1,0.6,4.37480646596846,3.71668570382254
50,9,0.05,1,5,1,0.6,6.66114437516657,5.10766002110073
150,9,0.05,1,5,1,0.6,5.08453030363099,4.28929683140346
200,9,0.05,1,5,1,0.6,4.44367683005114,3.85029874529157
250,9,0.05,1,5,1,0.6,3.9802082490909,3.45916748046875
50,3,0.1,1,5,1,0.6,5.79127203856613,4.77958461216518
150,3,0.1,1,5,1,0.6,3.70301880984995,3.21722412109375
200,3,0.1,1,5,1,0.6,3.74725680533566,3.26595851353237
250,3,0.1,1,5,1,0.6,4.09393822040922,3.55956213814872
50,6,0.1,1,5,1,0.6,5.81269877517055,4.79045268467494
150,6,0.1,1,5,1,0.6,4.23944149506943,3.7288567679269
200,6,0.1,1,5,1,0.6,3.85059338045681,3.1022938319615
250,6,0.1,1,5,1,0.6,3.70272898512563,3.18205043247768
50,9,0.1,1,5,1,0.6,5.73278650628483,4.58349118913923
150,9,0.1,1,5,1,0.6,4.0617132172289,3.49823434012277
200,9,0.1,1,5,1,0.6,4.13909931727044,3.20708193097796
250,9,0.1,1,5,1,0.6,3.96040593253061,3.07560130528041
50,3,0.01,1,1,0.6,0.8,7.64771395632594,5.93011583600725
150,3,0.01,1,1,0.6,0.8,7.10418120038667,5.47893306187221
200,3,0.01,1,1,0.6,0.8,6.92391624993621,5.35241426740374
250,3,0.01,1,1,0.6,0.8,6.71786937374867,5.21995980398996
50,6,0.01,1,1,0.6,0.8,7.63755930725449,5.92138453892299
150,6,0.01,1,1,0.6,0.8,7.11257198725222,5.48516191755022
200,6,0.01,1,1,0.6,0.8,6.92032380204848,5.35285786220006
250,6,0.01,1,1,0.6,0.8,6.65744706951837,5.14722878592355
50,9,0.01,1,1,0.6,0.8,7.6229420053521,5.90738459995815
150,9,0.01,1,1,0.6,0.8,7.11694523516073,5.48450633457729
200,9,0.01,1,1,0.6,0.8,6.93940072085667,5.38438742501395
250,9,0.01,1,1,0.6,0.8,6.70417975687761,5.19865199497768
50,3,0.05,1,1,0.6,0.8,6.78082600402965,5.25915363856724
150,3,0.05,1,1,0.6,0.8,5.182204175228,4.2381101335798
200,3,0.05,1,1,0.6,0.8,4.56875762759443,3.84686388288225
250,3,0.05,1,1,0.6,0.8,4.34918937393961,3.80817685808454
50,6,0.05,1,1,0.6,0.8,6.71280051843641,5.20641599382673
150,6,0.05,1,1,0.6,0.8,5.16980554244279,4.29716764177595
200,6,0.05,1,1,0.6,0.8,4.81428672773848,4.16624559674944
250,6,0.05,1,1,0.6,0.8,4.39454135351022,3.8669684273856
50,9,0.05,1,1,0.6,0.8,6.71276652343878,5.22304044451032
150,9,0.05,1,1,0.6,0.8,5.15953554337732,4.2848025730678
200,9,0.05,1,1,0.6,0.8,4.77290482241999,4.13888931274414
250,9,0.05,1,1,0.6,0.8,4.4906068889204,3.95115225655692
50,3,0.1,1,1,0.6,0.8,5.78540810360369,4.67239052908761
150,3,0.1,1,1,0.6,0.8,4.58540020705809,4.1056022644043
200,3,0.1,1,1,0.6,0.8,4.22489893950219,3.60460335867746
250,3,0.1,1,1,0.6,0.8,3.84149697656851,3.28969138009208
50,6,0.1,1,1,0.6,0.8,5.71047838648929,4.51699665614537
150,6,0.1,1,1,0.6,0.8,3.97012446071014,3.42250388009208
200,6,0.1,1,1,0.6,0.8,4.31125272415158,3.51359830583845
250,6,0.1,1,1,0.6,0.8,4.11324299581825,3.41543688092913
50,9,0.1,1,1,0.6,0.8,5.73168060039995,4.60866219656808
150,9,0.1,1,1,0.6,0.8,4.30079744665538,3.76379667009626
200,9,0.1,1,1,0.6,0.8,4.4783242957499,4.02340589250837
250,9,0.1,1,1,0.6,0.8,4.3914532137764,3.92779758998326
50,3,0.01,1,3,0.6,0.8,7.64111166419899,5.92687661307199
150,3,0.01,1,3,0.6,0.8,7.16589104813363,5.52397264753069
200,3,0.01,1,3,0.6,0.8,6.93467943218178,5.34515653337751
250,3,0.01,1,3,0.6,0.8,6.72941449006437,5.18737084524972
50,6,0.01,1,3,0.6,0.8,7.64036183149526,5.92890439714704
150,6,0.01,1,3,0.6,0.8,7.15036715474412,5.49505615234375
200,6,0.01,1,3,0.6,0.8,6.93045778454974,5.34960338047573
250,6,0.01,1,3,0.6,0.8,6.712805603452,5.20517403738839
50,9,0.01,1,3,0.6,0.8,7.63407899201768,5.91364342825753
150,9,0.01,1,3,0.6,0.8,7.16724026465947,5.51995522635324
200,9,0.01,1,3,0.6,0.8,6.95634905312008,5.373900277274
250,9,0.01,1,3,0.6,0.8,6.73274793616797,5.21940067836216
50,3,0.05,1,3,0.6,0.8,6.7207527992193,5.27421188354492
150,3,0.05,1,3,0.6,0.8,5.21476517291852,4.21059145246233
200,3,0.05,1,3,0.6,0.8,4.60053236913945,3.8763302394322
250,3,0.05,1,3,0.6,0.8,4.4080518412106,3.74930191040039
50,6,0.05,1,3,0.6,0.8,6.73776438211864,5.20756912231445
150,6,0.05,1,3,0.6,0.8,5.25816095694478,4.41531154087612
200,6,0.05,1,3,0.6,0.8,4.65638941618343,3.94908578055246
250,6,0.05,1,3,0.6,0.8,4.40397381615199,3.76007679530552
50,9,0.05,1,3,0.6,0.8,6.72139569969517,5.24719401768276
150,9,0.05,1,3,0.6,0.8,5.24447265659983,4.28826141357422
200,9,0.05,1,3,0.6,0.8,4.63401326872729,3.9881226675851
250,9,0.05,1,3,0.6,0.8,4.14782935113117,3.44783455984933
50,3,0.1,1,3,0.6,0.8,5.82206664683832,4.56614194597517
150,3,0.1,1,3,0.6,0.8,4.38880829912938,3.74949101039342
200,3,0.1,1,3,0.6,0.8,4.02542848778116,3.28775133405413
250,3,0.1,1,3,0.6,0.8,3.72247084686554,3.17315455845424
50,6,0.1,1,3,0.6,0.8,5.70410202158673,4.47688020978655
150,6,0.1,1,3,0.6,0.8,4.15791209712778,3.54509026663644
200,6,0.1,1,3,0.6,0.8,4.10011016245794,3.42412839617048
250,6,0.1,1,3,0.6,0.8,4.03528747640538,3.36122676304408
50,9,0.1,1,3,0.6,0.8,5.77891160147364,4.59336798531668
150,9,0.1,1,3,0.6,0.8,4.37480523617845,3.77106257847377
200,9,0.1,1,3,0.6,0.8,3.91726452765996,3.30559866768973
250,9,0.1,1,3,0.6,0.8,3.77997904299881,3.24205780029297
50,3,0.01,1,5,0.6,0.8,7.65759440521847,5.93892397199358
150,3,0.01,1,5,0.6,0.8,7.18972193526806,5.53284127371652
200,3,0.01,1,5,0.6,0.8,6.96846296580708,5.40331758771624
250,3,0.01,1,5,0.6,0.8,6.76277803144124,5.23799024309431
50,6,0.01,1,5,0.6,0.8,7.65145759851633,5.9307245526995
